freq=1,back=6,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,,
datetime,std,sstd,ged,sged,norm,,,,datetime,std,sstd,ged,sged,norm
2014/8/22,11697.02067,11842.91581,11661.83822,11615.21029,12714.0425,,,,2014/8/22,-302.97933,-157.08419,-338.16178,-384.78971,714.0425
2014/8/25,11575.63074,11710.86369,11524.13935,11483.37162,12584.07351,,,,2014/8/25,-424.36926,-289.13631,-475.86065,-516.62838,584.07351
2014/8/26,11536.26394,11647.25101,11438.94556,11417.94577,12505.13263,,,,2014/8/26,-463.73606,-352.74899,-561.05444,-582.05423,505.13263
2014/8/27,11591.15408,11747.19085,11576.16302,11525.39472,12580.6142,,,,2014/8/27,-408.84592,-252.80915,-423.83698,-474.60528,580.6142
2014/8/28,11452.62905,11592.82044,11413.54188,11369.0214,12452.09763,,,,2014/8/28,-547.37095,-407.17956,-586.45812,-630.9786,452.09763
2014/8/29,11644.38717,11819.43311,11665.70622,11597.47266,12681.79528,,,,2014/8/29,-355.61283,-180.56689,-334.29378,-402.52734,681.79528
2014/9/1,11644.38717,11819.43311,11665.70622,11597.47266,12681.79528,,,,2014/9/1,-355.61283,-180.56689,-334.29378,-402.52734,681.79528
2014/9/2,11949.46173,12088.32898,11913.29385,11852.38347,13009.55752,,,,2014/9/2,-50.53827,88.32898,-86.70615,-147.61653,1009.55752
2014/9/3,12045.92434,12189.40909,12013.96045,11952.60508,13112.40245,,,,2014/9/3,45.92434,189.40909,13.96045,-47.39492,1112.40245
2014/9/4,12156.94965,12282.82121,12098.55371,12039.44906,13235.54858,,,,2014/9/4,156.94965,282.82121,98.55371,39.44906,1235.54858
2014/9/5,12302.0734,12416.1951,12222.15866,12168.65805,13381.73719,,,,2014/9/5,302.0734,416.1951,222.15866,168.65805,1381.73719
2014/9/9,12275.78189,12374.40091,12172.54622,12125.59748,13342.09716,,,,2014/9/9,275.78189,374.40091,172.54622,125.59748,1342.09716
2014/9/10,12279.00193,12362.4339,12150.45862,12113.10577,13324.72576,,,,2014/9/10,279.00193,362.4339,150.45862,113.10577,1324.72576
2014/9/11,12242.20178,12309.52965,12095.34768,12054.99582,13303.61905,,,,2014/9/11,242.20178,309.52965,95.34768,54.99582,1303.61905
2014/9/12,12416.12605,12437.58131,12201.05092,12169.65543,13490.35874,,,,2014/9/12,416.12605,437.58131,201.05092,169.65543,1490.35874
2014/9/15,12437.45575,12446.57627,12203.0731,12176.65665,13505.15843,,,,2014/9/15,437.45575,446.57627,203.0731,176.65665,1505.15843
2014/9/16,12052.14498,12116.95105,11913.51405,11860.31548,13139.59915,,,,2014/9/16,52.14498,116.95105,-86.48595,-139.68452,1139.59915
2014/9/17,12035.484,12115.39803,11917.06734,11863.32039,13114.53033,,,,2014/9/17,35.484,115.39803,-82.93266,-136.67961,1114.53033
2014/9/18,12050.65478,12149.8127,11959.7171,11900.98909,13135.13346,,,,2014/9/18,50.65478,149.8127,-40.2829,-99.01091,1135.13346
2014/9/19,12256.38296,12312.92811,12099.73114,12051.74589,13348.79518,,,,2014/9/19,256.38296,312.92811,99.73114,51.74589,1348.79518
2014/9/22,12006.17662,12059.85381,11848.81394,11804.71103,13068.30834,,,,2014/9/22,6.17662,59.85381,-151.18606,-195.28897,1068.30834
2014/9/23,12201.63259,12219.83283,11988.78282,11954.08478,13270.8709,,,,2014/9/23,201.63259,219.83283,-11.21718,-45.91522,1270.8709
2014/9/24,12455.77805,12448.53791,12201.70318,12172.09938,13544.29908,,,,2014/9/24,455.77805,448.53791,201.70318,172.09938,1544.29908
2014/9/25,12466.55759,12442.79593,12187.92286,12163.39769,13549.83169,,,,2014/9/25,466.55759,442.79593,187.92286,163.39769,1549.83169
2014/9/26,12405.5686,12395.64248,12147.37053,12120.69095,13482.60646,,,,2014/9/26,405.5686,395.64248,147.37053,120.69095,1482.60646
2014/9/29,12521.64415,12485.88878,12223.19647,12204.05629,13599.62559,,,,2014/9/29,521.64415,485.88878,223.19647,204.05629,1599.62559
2014/9/30,12526.27278,12496.67899,12235.3769,12216.78862,13599.33783,,,,2014/9/30,526.27278,496.67899,235.3769,216.78862,1599.33783
2014/10/8,12526.27278,12496.67899,12235.3769,12216.78862,13599.33783,,,,2014/10/8,526.27278,496.67899,235.3769,216.78862,1599.33783
2014/10/9,12528.16326,12503.04177,12245.85074,12223.21672,13608.53977,,,,2014/10/9,528.16326,503.04177,245.85074,223.21672,1608.53977
2014/10/10,12466.71357,12454.66381,12208.95478,12179.66589,13531.974,,,,2014/10/10,466.71357,454.66381,208.95478,179.66589,1531.974
2014/10/13,12368.30438,12383.21858,12160.96994,12117.00889,13410.13079,,,,2014/10/13,368.30438,383.21858,160.96994,117.00889,1410.13079
2014/10/14,12333.92428,12347.51288,12124.57866,12082.21106,13368.87596,,,,2014/10/14,333.92428,347.51288,124.57866,82.21106,1368.87596
2014/10/15,12350.8834,12338.35088,12092.68514,12068.86799,13376.44231,,,,2014/10/15,350.8834,338.35088,92.68514,68.86799,1376.44231
2014/10/16,12314.12264,12266.049,11989.07105,11994.85375,13295.90989,,,,2014/10/16,314.12264,266.049,-10.92895,-5.14625,1295.90989
2014/10/17,12313.60445,12280.24417,12017.45252,12008.47039,13327.99692,,,,2014/10/17,313.60445,280.24417,17.45252,8.47039,1327.99692
2014/10/20,12349.64364,12314.8645,12049.63412,12043.04694,13357.29512,,,,2014/10/20,349.64364,314.8645,49.63412,43.04694,1357.29512
2014/10/21,12243.88726,12195.91844,11921.88398,11923.58677,13245.79543,,,,2014/10/21,243.88726,195.91844,-78.11602,-76.41323,1245.79543
2014/10/22,12242.22982,12202.15642,11933.62511,11933.30671,13225.01813,,,,2014/10/22,242.22982,202.15642,-66.37489,-66.69329,1225.01813
2014/10/23,12191.61479,12143.66656,11867.2255,11878.49316,13130.74335,,,,2014/10/23,191.61479,143.66656,-132.7745,-121.50684,1130.74335
2014/10/24,12143.32287,12079.57078,11790.59035,11812.96039,13073.59167,,,,2014/10/24,143.32287,79.57078,-209.40965,-187.03961,1073.59167
2014/10/27,12024.05606,11990.61136,11732.0904,11727.15085,12994.35338,,,,2014/10/27,24.05606,-9.38864,-267.9096,-272.84915,994.35338
2014/10/28,12213.78508,12216.63904,11985.08599,11955.35929,13205.3031,,,,2014/10/28,213.78508,216.63904,-14.91401,-44.64071,1205.3031
2014/10/29,12332.50543,12327.63558,12086.39891,12064.06373,13317.07303,,,,2014/10/29,332.50543,327.63558,86.39891,64.06373,1317.07303
2014/10/30,12395.24918,12354.18335,12078.85047,12087.22794,13338.44446,,,,2014/10/30,395.24918,354.18335,78.85047,87.22794,1338.44446
2014/10/31,12684.15884,12589.11553,12257.42373,12316.04743,13551.24239,,,,2014/10/31,684.15884,589.11553,257.42373,316.04743,1551.24239
2014/11/3,12684.15884,12589.11553,12257.42373,12316.04743,13551.24239,,,,2014/11/3,684.15884,589.11553,257.42373,316.04743,1551.24239
2014/11/4,12564.9714,12468.36314,12141.25455,12198.77809,13436.13339,,,,2014/11/4,564.9714,468.36314,141.25455,198.77809,1436.13339
2014/11/5,12540.58464,12430.64795,12099.21585,12166.62406,13433.04761,,,,2014/11/5,540.58464,430.64795,99.21585,166.62406,1433.04761
2014/11/6,12554.76102,12448.27847,12115.92796,12182.62156,13435.83915,,,,2014/11/6,554.76102,448.27847,115.92796,182.62156,1435.83915
2014/11/7,12489.2362,12390.83875,12069.62001,12123.76446,13375.44681,,,,2014/11/7,489.2362,390.83875,69.62001,123.76446,1375.44681
2014/11/10,12631.70443,12564.42052,12254.70217,12282.28529,13484.52956,,,,2014/11/10,631.70443,564.42052,254.70217,282.28529,1484.52956
2014/11/11,12294.85972,12296.91828,12046.14816,11997.1389,13098.04881,,,,2014/11/11,294.85972,296.91828,46.14816,-2.8611,1098.04881
2014/11/12,12410.90751,12402.6711,12138.52204,12103.90392,13214.6696,,,,2014/11/12,410.90751,402.6711,138.52204,103.90392,1214.6696
2014/11/13,12083.64767,12115.09443,11877.72537,11809.49689,12817.20833,,,,2014/11/13,83.64767,115.09443,-122.27463,-190.50311,817.20833
2014/11/14,12195.17805,12219.17363,11966.34752,11913.6369,12913.2606,,,,2014/11/14,195.17805,219.17363,-33.65248,-86.3631,913.2606
2014/11/17,12264.91716,12265.22853,11990.4654,11966.81914,12987.70637,,,,2014/11/17,264.91716,265.22853,-9.5346,-33.18086,987.70637
2014/11/18,12159.64222,12143.46372,11861.67847,11853.75984,12892.95448,,,,2014/11/18,159.64222,143.46372,-138.32153,-146.24016,892.95448
2014/11/19,12154.74079,12133.72438,11851.08772,11845.94331,12898.75731,,,,2014/11/19,154.74079,133.72438,-148.91228,-154.05669,898.75731
2014/11/20,12031.94886,12026.52107,11756.03304,11735.91735,12754.69991,,,,2014/11/20,31.94886,26.52107,-243.96696,-264.08265,754.69991
2014/11/21,12153.06755,12155.947,11888.76264,11859.3023,12878.9212,,,,2014/11/21,153.06755,155.947,-111.23736,-140.6977,878.9212
2014/11/24,12302.81888,12289.72968,12009.34615,11995.39348,13051.13182,,,,2014/11/24,302.81888,289.72968,9.34615,-4.60652,1051.13182
2014/11/25,12432.98145,12420.97387,12140.8002,12123.06992,13196.40531,,,,2014/11/25,432.98145,420.97387,140.8002,123.06992,1196.40531
2014/11/26,12625.49644,12616.79889,12340.13956,12312.98164,13417.11292,,,,2014/11/26,625.49644,616.79889,340.13956,312.98164,1417.11292
2014/11/27,12742.95486,12732.15539,12458.87205,12426.2676,13568.10394,,,,2014/11/27,742.95486,732.15539,458.87205,426.2676,1568.10394
2014/11/28,12753.41482,12818.07727,12620.04227,12483.82622,13613.18653,,,,2014/11/28,753.41482,818.07727,620.04227,483.82622,1613.18653
2014/12/1,12753.41482,12818.07727,12620.04227,12483.82622,13613.18653,,,,2014/12/1,753.41482,818.07727,620.04227,483.82622,1613.18653
2014/12/2,13277.93299,13283.30262,12982.83714,12947.63395,13962.28146,,,,2014/12/2,1277.93299,1283.30262,982.83714,947.63395,1962.28146
2014/12/3,13340.54589,13383.72041,13134.42013,13037.57375,14111.30267,,,,2014/12/3,1340.54589,1383.72041,1134.42013,1037.57375,2111.30267
2014/12/4,13954.63492,13946.85799,13608.36978,13596.11297,14607.11051,,,,2014/12/4,1954.63492,1946.85799,1608.36978,1596.11297,2607.11051
2014/12/5,14217.31614,14225.6809,13874.64578,13856.42032,14651.73964,,,,2014/12/5,2217.31614,2225.6809,1874.64578,1856.42032,2651.73964
2014/12/8,14519.63934,14565.53224,14245.73092,14175.90466,14922.92546,,,,2014/12/8,2519.63934,2565.53224,2245.73092,2175.90466,2922.92546
2014/12/9,13590.66366,13676.48069,13458.77997,13307.84754,14265.41126,,,,2014/12/9,1590.66366,1676.48069,1458.77997,1307.84754,2265.41126
2014/12/10,14076.60414,14157.80956,13922.35981,13778.00681,14765.25072,,,,2014/12/10,2076.60414,2157.80956,1922.35981,1778.00681,2765.25072
2014/12/11,13978.17279,14068.23746,13846.72624,13688.63886,14675.11332,,,,2014/12/11,1978.17279,2068.23746,1846.72624,1688.63886,2675.11332
2014/12/12,13943.4326,14047.42984,13851.74918,13667.00341,14721.27681,,,,2014/12/12,1943.4326,2047.42984,1851.74918,1667.00341,2721.27681
2014/12/15,13858.4061,13990.45,13844.60188,13608.03287,14775.13606,,,,2014/12/15,1858.4061,1990.45,1844.60188,1608.03287,2775.13606
2014/12/16,14170.31625,14256.81004,14026.76031,13873.46165,14877.31814,,,,2014/12/16,2170.31625,2256.81004,2026.76031,1873.46165,2877.31814
2014/12/17,14596.22554,14574.96298,14174.63687,14203.34034,14991.36654,,,,2014/12/17,2596.22554,2574.96298,2174.63687,2203.34034,2991.36654
2014/12/18,14560.52907,14593.69866,14262.98057,14208.20456,15009.30098,,,,2014/12/18,2560.52907,2593.69866,2262.98057,2208.20456,3009.30098
2014/12/19,14655.0135,14660.82346,14288.50271,14279.01853,15036.04021,,,,2014/12/19,2655.0135,2660.82346,2288.50271,2279.01853,3036.04021
2014/12/22,15029.42135,14930.58066,14407.29851,14564.93148,15230.151,,,,2014/12/22,3029.42135,2930.58066,2407.29851,2564.93148,3230.151
2014/12/23,14672.53242,14587.95686,14112.46547,14233.44291,15068.02069,,,,2014/12/23,2672.53242,2587.95686,2112.46547,2233.44291,3068.02069
2014/12/24,14383.58028,14369.36539,13999.43988,14005.82446,14927.98508,,,,2014/12/24,2383.58028,2369.36539,1999.43988,2005.82446,2927.98508
2014/12/25,14834.72191,14783.68593,14343.13013,14414.95455,15238.59325,,,,2014/12/25,2834.72191,2783.68593,2343.13013,2414.95455,3238.59325
2014/12/26,15178.57833,15099.80668,14607.05161,14727.3712,15486.91858,,,,2014/12/26,3178.57833,3099.80668,2607.05161,2727.3712,3486.91858
2014/12/29,15218.81242,15140.93545,14653.77345,14768.75496,15579.89524,,,,2014/12/29,3218.81242,3140.93545,2653.77345,2768.75496,3579.89524
2014/12/30,15382.86818,15237.00672,14648.85516,14875.98348,15578.92142,,,,2014/12/30,3382.86818,3237.00672,2648.85516,2875.98348,3578.92142
2014/12/31,15683.88315,15519.30894,14892.7519,15153.60391,15804.33497,,,,2014/12/31,3683.88315,3519.30894,2892.7519,3153.60391,3804.33497
2015/1/5,15683.88315,15519.30894,14892.7519,15153.60391,15804.33497,,,,2015/1/5,3683.88315,3519.30894,2892.7519,3153.60391,3804.33497
2015/1/6,16011.76789,15780.51747,15097.74279,15439.07768,16200.73816,,,,2015/1/6,4011.76789,3780.51747,3097.74279,3439.07768,4200.73816
2015/1/7,15776.90305,15549.98445,14878.43064,15213.2927,15964.18611,,,,2015/1/7,3776.90305,3549.98445,2878.43064,3213.2927,3964.18611
2015/1/8,15642.50442,15391.43979,14690.40769,15064.18053,15791.73318,,,,2015/1/8,3642.50442,3391.43979,2690.40769,3064.18053,3791.73318
2015/1/9,15488.06239,15267.73358,14598.56146,14931.59374,15627.0589,,,,2015/1/9,3488.06239,3267.73358,2598.56146,2931.59374,3627.0589
2015/1/12,15131.57115,14944.19818,14304.55033,14599.87127,15220.37858,,,,2015/1/12,3131.57115,2944.19818,2304.55033,2599.87127,3220.37858
2015/1/13,15236.11255,15021.08946,14360.15623,14688.102,15357.08188,,,,2015/1/13,3236.11255,3021.08946,2360.15623,2688.102,3357.08188
2015/1/14,15249.93421,15037.00651,14393.44798,14708.77693,15428.63053,,,,2015/1/14,3249.93421,3037.00651,2393.44798,2708.77693,3428.63053
2015/1/15,15481.13048,15287.43891,14661.3734,14947.41596,15682.71516,,,,2015/1/15,3481.13048,3287.43891,2661.3734,2947.41596,3682.71516
2015/1/16,15640.90601,15442.25482,14810.10985,15101.12582,15856.43877,,,,2015/1/16,3640.90601,3442.25482,2810.10985,3101.12582,3856.43877
2015/1/19,14755.24857,14517.60168,13865.94905,14213.1745,14934.08283,,,,2015/1/19,2755.24857,2517.60168,1865.94905,2213.1745,2934.08283
2015/1/20,15162.78414,14884.96367,14185.5329,14586.49007,15356.54823,,,,2015/1/20,3162.78414,2884.96367,2185.5329,2586.49007,3356.54823
2015/1/21,15689.4398,15413.50121,14711.58762,15104.12376,15928.89445,,,,2015/1/21,3689.4398,3413.50121,2711.58762,3104.12376,3928.89445
2015/1/22,16202.41703,15835.52458,15060.28393,15559.45625,16555.28716,,,,2015/1/22,4202.41703,3835.52458,3060.28393,3559.45625,4555.28716
2015/1/23,15957.1442,15630.13058,14893.51463,15342.23946,16281.58472,,,,2015/1/23,3957.1442,3630.13058,2893.51463,3342.23946,4281.58472
2015/1/26,16212.52342,15854.43879,15078.36836,15571.17332,16532.38677,,,,2015/1/26,4212.52342,3854.43879,3078.36836,3571.17332,4532.38677
2015/1/27,16242.01309,15843.12976,15030.62262,15576.71155,16576.39244,,,,2015/1/27,4242.01309,3843.12976,3030.62262,3576.71155,4576.39244
2015/1/28,15931.36119,15556.2804,14766.93167,15285.50477,16229.99623,,,,2015/1/28,3931.36119,3556.2804,2766.93167,3285.50477,4229.99623
2015/1/29,15693.28053,15321.90299,14537.72151,15054.11435,15969.94302,,,,2015/1/29,3693.28053,3321.90299,2537.72151,3054.11435,3969.94302
2015/1/30,15564.67951,15208.21303,14436.47786,14935.84524,15819.11204,,,,2015/1/30,3564.67951,3208.21303,2436.47786,2935.84524,3819.11204
