distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,
datetime,freq=1 back=6,freq=2 back=3,freq=3 back=2,freq=6 back=1,,,,datetime,freq=1 back=6,freq=2 back=3,freq=3 back=2,freq=6 back=1
2017/10/25,20811.4894,29413.56985,25116.78189,30368.48781,,,,2017/10/25,8811.4894,17413.56985,13116.78189,18368.48781
2017/10/26,20868.64841,29858.04445,25169.32822,30802.43894,,,,2017/10/26,8868.64841,17858.04445,13169.32822,18802.43894
2017/10/27,21208.7766,30545.02524,25603.72723,31577.66802,,,,2017/10/27,9208.7766,18545.02524,13603.72723,19577.66802
2017/10/30,20965.07553,30074.56729,25335.24198,31148.63311,,,,2017/10/30,8965.07553,18074.56729,13335.24198,19148.63311
2017/10/31,20837.78603,29919.73882,25169.0939,30959.59685,,,,2017/10/31,8837.78603,17919.73882,13169.0939,18959.59685
2017/11/1,20837.78603,29919.73882,25064.84187,30867.04174,,,,2017/11/1,8837.78603,17919.73882,13064.84187,18867.04174
2017/11/2,20882.53254,29919.76246,25052.62075,30937.82531,,,,2017/11/2,8882.53254,17919.76246,13052.62075,18937.82531
2017/11/3,21016.24553,29971.04718,25086.12143,31120.95748,,,,2017/11/3,9016.24553,17971.04718,13086.12143,19120.95748
2017/11/6,21429.62122,30096.55826,25184.76688,31647.92241,,,,2017/11/6,9429.62122,18096.55826,13184.76688,19647.92241
2017/11/7,21422.81473,30329.33883,25395.18972,31664.87118,,,,2017/11/7,9422.81473,18329.33883,13395.18972,19664.87118
2017/11/8,21395.0204,30358.50167,25421.18227,31635.43704,,,,2017/11/8,9395.0204,18358.50167,13421.18227,19635.43704
2017/11/9,21428.79633,30325.6699,25394.78336,31667.44185,,,,2017/11/9,9428.79633,18325.6699,13394.78336,19667.44185
2017/11/10,21856.97643,30468.31997,25487.31276,32244.75657,,,,2017/11/10,9856.97643,18468.31997,13487.31276,20244.75657
2017/11/13,21870.23816,30692.73886,25671.85211,32310.88709,,,,2017/11/13,9870.23816,18692.73886,13671.85211,20310.88709
2017/11/14,21522.60093,30460.16848,25501.84152,31814.38055,,,,2017/11/14,9522.60093,18460.16848,13501.84152,19814.38055
2017/11/15,21666.06933,30472.61252,25493.25223,32014.92262,,,,2017/11/15,9666.06933,18472.61252,13493.25223,20014.92262
2017/11/16,22076.30388,30584.99212,25561.54095,32563.14642,,,,2017/11/16,10076.30388,18584.99212,13561.54095,20563.14642
2017/11/17,21759.12397,30722.59107,25662.0636,32234.31392,,,,2017/11/17,9759.12397,18722.59107,13662.0636,20234.31392
2017/11/20,21659.4513,30925.3759,25841.96556,32142.30519,,,,2017/11/20,9659.4513,18925.3759,13841.96556,20142.30519
2017/11/21,21903.20635,31120.16111,25989.91344,32493.75146,,,,2017/11/21,9903.20635,19120.16111,13989.91344,20493.75146
2017/11/22,21660.36236,31429.06257,26289.11733,32209.25853,,,,2017/11/22,9660.36236,19429.06257,14289.11733,20209.25853
2017/11/23,20941.71882,30700.09311,25688.49176,31191.61653,,,,2017/11/23,8941.71882,18700.09311,13688.49176,19191.61653
2017/11/24,20891.35617,30711.79657,25701.3974,31129.57495,,,,2017/11/24,8891.35617,18711.79657,13701.3974,19129.57495
2017/11/27,20652.99573,30430.97651,25466.4402,30788.49182,,,,2017/11/27,8652.99573,18430.97651,13466.4402,18788.49182
2017/11/28,20865.04382,30364.54246,25409.57196,31029.32155,,,,2017/11/28,8865.04382,18364.54246,13409.57196,19029.32155
2017/11/29,20578.68264,30227.30268,25305.36447,30645.15622,,,,2017/11/29,8578.68264,18227.30268,13305.36447,18645.15622
2017/11/30,20442.17404,30090.50492,25197.33635,30445.52966,,,,2017/11/30,8442.17404,18090.50492,13197.33635,18445.52966
2017/12/1,20442.17404,29963.84375,25095.37394,30357.21521,,,,2017/12/1,8442.17404,17963.84375,13095.37394,18357.21521
2017/12/4,20412.15515,30144.53336,25222.93625,30787.19339,,,,2017/12/4,8412.15515,18144.53336,13222.93625,18787.19339
2017/12/5,20457.26305,30384.35117,25415.40723,30868.69111,,,,2017/12/5,8457.26305,18384.35117,13415.40723,18868.69111
2017/12/6,20447.9618,30171.51635,25252.20658,30646.39784,,,,2017/12/6,8447.9618,18171.51635,13252.20658,18646.39784
2017/12/7,20472.30428,29932.96555,25076.27199,30285.04511,,,,2017/12/7,8472.30428,17932.96555,13076.27199,18285.04511
2017/12/8,20524.2279,30058.36116,25171.95032,30611.84456,,,,2017/12/8,8524.2279,18058.36116,13171.95032,18611.84456
2017/12/11,20698.99573,30437.75613,25470.41665,31351.99697,,,,2017/12/11,8698.99573,18437.75613,13470.41665,19351.99697
2017/12/12,20434.11435,30097.39507,25178.2031,31133.37921,,,,2017/12/12,8434.11435,18097.39507,13178.2031,19133.37921
2017/12/13,20603.91587,30437.61142,25449.02598,31735.49416,,,,2017/12/13,8603.91587,18437.61142,13449.02598,19735.49416
2017/12/14,20570.31558,30359.03076,25384.21339,31697.77355,,,,2017/12/14,8570.31558,18359.03076,13384.21339,19697.77355
2017/12/15,20457.79113,30051.81142,25138.62012,31347.99485,,,,2017/12/15,8457.79113,18051.81142,13138.62012,19347.99485
2017/12/18,20477.21349,30220.37091,25264.62109,31685.11335,,,,2017/12/18,8477.21349,18220.37091,13264.62109,19685.11335
2017/12/19,20681.83922,30592.38646,25572.41839,32005.4395,,,,2017/12/19,8681.83922,18592.38646,13572.41839,20005.4395
2017/12/20,20597.68321,30723.56387,25654.46531,32449.46537,,,,2017/12/20,8597.68321,18723.56387,13654.46531,20449.46537
2017/12/21,20639.28309,30764.61671,25690.88094,32471.79549,,,,2017/12/21,8639.28309,18764.61671,13690.88094,20471.79549
2017/12/22,20489.23535,30563.91696,25521.14045,32276.02524,,,,2017/12/22,8489.23535,18563.91696,13521.14045,20276.02524
2017/12/25,20309.1522,30505.64481,25455.09537,32283.71344,,,,2017/12/25,8309.1522,18505.64481,13455.09537,20283.71344
2017/12/26,20433.23278,30636.6515,25575.48856,32173.9865,,,,2017/12/26,8433.23278,18636.6515,13575.48856,20173.9865
2017/12/27,20250.12382,30243.44957,25258.84357,31657.24079,,,,2017/12/27,8250.12382,18243.44957,13258.84357,19657.24079
2017/12/28,20327.86405,30539.64884,25479.45508,32446.10561,,,,2017/12/28,8327.86405,18539.64884,13479.45508,20446.10561
2017/12/29,20430.52733,30590.88428,25535.69323,32289.22493,,,,2017/12/29,8430.52733,18590.88428,13535.69323,20289.22493
2018/1/2,20430.52733,30590.88428,25535.69323,32289.22493,,,,2018/1/2,8430.52733,18590.88428,13535.69323,20289.22493
2018/1/3,20578.15008,30848.64388,25757.85529,32540.27094,,,,2018/1/3,8578.15008,18848.64388,13757.85529,20540.27094
2018/1/4,20804.31152,31145.69612,26099.78598,32596.93459,,,,2018/1/4,8804.31152,19145.69612,14099.78598,20596.93459
2018/1/5,20824.63579,31131.88962,26098.64399,32555.86315,,,,2018/1/5,8824.63579,19131.88962,14098.64399,20555.86315
2018/1/8,20838.37706,31136.77571,26131.42196,32482.7064,,,,2018/1/8,8838.37706,19136.77571,14131.42196,20482.7064
2018/1/9,21166.53705,31591.99852,26616.1295,32676.46481,,,,2018/1/9,9166.53705,19591.99852,14616.1295,20676.46481
2018/1/10,21399.99776,31745.52899,26787.39033,32729.10877,,,,2018/1/10,9399.99776,19745.52899,14787.39033,20729.10877
2018/1/11,21328.25603,31667.39306,26668.40885,32793.33262,,,,2018/1/11,9328.25603,19667.39306,14668.40885,20793.33262
2018/1/12,21476.12125,31752.50992,26823.40846,32658.398,,,,2018/1/12,9476.12125,19752.50992,14823.40846,20658.398
2018/1/15,21453.20067,31411.86521,26599.87123,32145.87979,,,,2018/1/15,9453.20067,19411.86521,14599.87123,20145.87979
2018/1/16,21490.92251,31398.49225,26608.2826,32081.16397,,,,2018/1/16,9490.92251,19398.49225,14608.2826,20081.16397
2018/1/17,21324.07325,31162.49339,26296.85816,32146.62085,,,,2018/1/17,9324.07325,19162.49339,14296.85816,20146.62085
2018/1/18,21542.84586,31385.47383,26468.92786,32425.6962,,,,2018/1/18,9542.84586,19385.47383,14468.92786,20425.6962
2018/1/19,21567.93985,31486.19253,26466.78007,32766.52746,,,,2018/1/19,9567.93985,19486.19253,14466.78007,20766.52746
2018/1/22,21839.44322,31895.20046,26937.29705,32842.48663,,,,2018/1/22,9839.44322,19895.20046,14937.29705,20842.48663
2018/1/23,22116.00701,32138.62174,27101.44788,33215.10114,,,,2018/1/23,10116.00701,20138.62174,15101.44788,21215.10114
2018/1/24,22046.45698,32098.58962,26986.37442,33394.74369,,,,2018/1/24,10046.45698,20098.58962,14986.37442,21394.74369
2018/1/25,21945.31294,32100.77789,26938.69885,33526.11323,,,,2018/1/25,9945.31294,20100.77789,14938.69885,21526.11323
2018/1/26,22034.05607,32166.04135,27032.33505,33490.34542,,,,2018/1/26,10034.05607,20166.04135,15032.33505,21490.34542
2018/1/29,21518.89604,31429.08173,26295.84121,33045.04002,,,,2018/1/29,9518.89604,19429.08173,14295.84121,21045.04002
2018/1/30,21351.62138,31272.15992,26184.48176,32820.87798,,,,2018/1/30,9351.62138,19272.15992,14184.48176,20820.87798
2018/1/31,21623.75031,31414.22316,26405.86976,32700.25866,,,,2018/1/31,9623.75031,19414.22316,14405.86976,20700.25866
2018/2/1,21623.75031,30868.37804,25973.09861,32073.38588,,,,2018/2/1,9623.75031,18868.37804,13973.09861,20073.38588
2018/2/2,21644.89759,30792.52718,25867.48048,32106.2788,,,,2018/2/2,9644.89759,18792.52718,13867.48048,20106.2788
2018/2/5,21684.01746,30512.17123,25467.10604,32274.88476,,,,2018/2/5,9684.01746,18512.17123,13467.10604,20274.88476
2018/2/6,20771.53918,29495.75672,24717.1793,30942.13429,,,,2018/2/6,8771.53918,17495.75672,12717.1793,18942.13429
2018/2/7,20398.00361,28796.90884,24068.68074,30374.58706,,,,2018/2/7,8398.00361,16796.90884,12068.68074,18374.58706
2018/2/8,20389.49563,28887.19101,24210.29103,30276.88305,,,,2018/2/8,8389.49563,16887.19101,12210.29103,18276.88305
2018/2/9,19617.729,27986.43492,23535.45322,29116.49158,,,,2018/2/9,7617.729,15986.43492,11535.45322,17116.49158
2018/2/12,19834.44081,28406.05387,23947.88586,29383.73976,,,,2018/2/12,7834.44081,16406.05387,11947.88586,17383.73976
2018/2/13,20023.89245,28689.08057,24188.15173,29673.94318,,,,2018/2/13,8023.89245,16689.08057,12188.15173,17673.94318
2018/2/14,20058.11291,28800.46152,24307.98631,29718.93687,,,,2018/2/14,8058.11291,16800.46152,12307.98631,17718.93687
2018/2/22,20425.25768,29509.0728,24981.5637,30245.57058,,,,2018/2/22,8425.25768,17509.0728,12981.5637,18245.57058
2018/2/23,20507.19019,29554.76615,24986.9842,30384.45247,,,,2018/2/23,8507.19019,17554.76615,12986.9842,18384.45247
2018/2/26,20811.40068,29840.57801,25173.75889,30821.91825,,,,2018/2/26,8811.40068,17840.57801,13173.75889,18821.91825
2018/2/27,20949.34432,29808.87648,25068.13117,30992.89832,,,,2018/2/27,8949.34432,17808.87648,13068.13117,18992.89832
2018/2/28,20866.31985,29506.71685,24742.2604,30869.90122,,,,2018/2/28,8866.31985,17506.71685,12742.2604,18869.90122
2018/3/1,20866.31985,29506.71685,24966.34217,31074.03599,,,,2018/3/1,8866.31985,17506.71685,12966.34217,19074.03599
2018/3/2,20735.743,29320.2275,24825.7293,30919.29433,,,,2018/3/2,8735.743,17320.2275,12825.7293,18919.29433
2018/3/5,20623.66735,29283.89202,24725.9499,31060.77155,,,,2018/3/5,8623.66735,17283.89202,12725.9499,19060.77155
2018/3/6,20703.30891,29415.28806,24841.80801,31268.81533,,,,2018/3/6,8703.30891,17415.28806,12841.80801,19268.81533
2018/3/7,20608.0624,29381.13486,24636.83658,31052.9535,,,,2018/3/7,8608.0624,17381.13486,12636.83658,19052.9535
2018/3/8,20808.34769,29484.70279,24914.21401,31140.15598,,,,2018/3/8,8808.34769,17484.70279,12914.21401,19140.15598
2018/3/9,20924.59313,29635.58663,25110.93368,31448.05028,,,,2018/3/9,8924.59313,17635.58663,13110.93368,19448.05028
2018/3/12,20896.20881,29632.15632,25151.66057,31675.41989,,,,2018/3/12,8896.20881,17632.15632,13151.66057,19675.41989
2018/3/13,20746.01572,29494.77728,24911.29451,31416.42868,,,,2018/3/13,8746.01572,17494.77728,12911.29451,19416.42868
2018/3/14,20723.2004,29242.22302,24872.40964,30964.5862,,,,2018/3/14,8723.2004,17242.22302,12872.40964,18964.5862
2018/3/15,20923.41295,29335.12785,25156.22836,31051.12201,,,,2018/3/15,8923.41295,17335.12785,13156.22836,19051.12201
2018/3/16,20693.58404,29053.16195,24886.58575,30798.95955,,,,2018/3/16,8693.58404,17053.16195,12886.58575,18798.95955
2018/3/19,20813.64854,29218.83494,25046.98302,31016.58181,,,,2018/3/19,8813.64854,17218.83494,13046.98302,19016.58181
2018/3/20,20802.40126,29307.96708,25015.82821,31135.23706,,,,2018/3/20,8802.40126,17307.96708,13015.82821,19135.23706
2018/3/21,20746.40485,29310.7608,24947.21268,31191.05208,,,,2018/3/21,8746.40485,17310.7608,12947.21268,19191.05208
2018/3/22,20417.92253,29023.23271,24497.42422,30855.94675,,,,2018/3/22,8417.92253,17023.23271,12497.42422,18855.94675
2018/3/23,19904.14151,28250.0514,23855.56405,29934.50832,,,,2018/3/23,7904.14151,16250.0514,11855.56405,17934.50832
2018/3/26,19778.08513,28044.12266,23956.51951,30390.43251,,,,2018/3/26,7778.08513,16044.12266,11956.51951,18390.43251
2018/3/27,19909.31251,28213.40431,24230.99381,30880.22117,,,,2018/3/27,7909.31251,16213.40431,12230.99381,18880.22117
2018/3/28,19466.04356,27922.74862,23589.3999,30503.40204,,,,2018/3/28,7466.04356,15922.74862,11589.3999,18503.40204
2018/3/29,19807.52682,28277.37574,23951.01798,30658.08991,,,,2018/3/29,7807.52682,16277.37574,11951.01798,18658.08991
2018/3/30,19839.97004,28353.61953,24153.54356,31209.64419,,,,2018/3/30,7839.97004,16353.61953,12153.54356,19209.64419
2018/4/2,19839.97004,28350.06651,24153.54356,31568.12453,,,,2018/4/2,7839.97004,16350.06651,12153.54356,19568.12453
2018/4/3,19737.91602,28175.91028,23984.52255,31337.75962,,,,2018/4/3,7737.91602,16175.91028,11984.52255,19337.75962
2018/4/4,19924.72351,28331.26167,24076.83678,31491.91206,,,,2018/4/4,7924.72351,16331.26167,12076.83678,19491.91206
2018/4/9,20210.2286,28465.83453,24211.55709,31952.63223,,,,2018/4/9,8210.2286,16465.83453,12211.55709,19952.63223
2018/4/10,20010.33335,28857.39265,24547.94401,31777.21124,,,,2018/4/10,8010.33335,16857.39265,12547.94401,19777.21124
2018/4/11,20099.79869,29092.00452,24752.84338,31955.87771,,,,2018/4/11,8099.79869,17092.00452,12752.84338,19955.87771
2018/4/12,19878.19562,28711.21272,24421.93469,31570.97794,,,,2018/4/12,7878.19562,16711.21272,12421.93469,19570.97794
2018/4/13,19846.16767,28549.52877,24298.09376,31539.06617,,,,2018/4/13,7846.16767,16549.52877,12298.09376,19539.06617
2018/4/16,19743.77026,28034.36488,23836.59512,31234.78377,,,,2018/4/16,7743.77026,16034.36488,11836.59512,19234.78377
2018/4/17,19453.29572,27777.3062,23627.44917,30833.7079,,,,2018/4/17,7453.29572,15777.3062,11627.44917,18833.7079
2018/4/18,19729.83981,28082.25579,23912.91063,31333.34582,,,,2018/4/18,7729.83981,16082.25579,11912.91063,19333.34582
2018/4/19,20110.09858,28394.11151,24150.92222,31808.87769,,,,2018/4/19,8110.09858,16394.11151,12150.92222,19808.87769
2018/4/20,19903.65719,28123.94796,23932.06058,31519.4932,,,,2018/4/20,7903.65719,16123.94796,11932.06058,19519.4932
2018/4/23,19406.94214,27924.39536,23745.42646,30780.06002,,,,2018/4/23,7406.94214,15924.39536,11745.42646,18780.06002
2018/4/24,19787.42544,28453.06787,24182.91328,31343.42614,,,,2018/4/24,7787.42544,16453.06787,12182.91328,19343.42614
2018/4/25,19813.56198,28311.41027,24046.52677,31302.11123,,,,2018/4/25,7813.56198,16311.41027,12046.52677,19302.11123
2018/4/26,19463.88854,27996.91744,23800.79008,30849.50975,,,,2018/4/26,7463.88854,15996.91744,11800.79008,18849.50975
2018/4/27,19175.84093,27881.57033,23737.69622,30556.18056,,,,2018/4/27,7175.84093,15881.57033,11737.69622,18556.18056
2018/5/2,19175.84093,27881.57033,23684.14273,30442.87851,,,,2018/5/2,7175.84093,15881.57033,11684.14273,18442.87851
2018/5/3,19254.71763,28062.63449,23646.16709,30371.46296,,,,2018/5/3,7254.71763,16062.63449,11646.16709,18371.46296
2018/5/4,19153.69617,27981.84606,23526.33151,30313.2806,,,,2018/5/4,7153.69617,15981.84606,11526.33151,18313.2806
2018/5/7,19628.10121,28872.14369,23791.34009,30660.22585,,,,2018/5/7,7628.10121,16872.14369,11791.34009,18660.22585
2018/5/8,19862.75574,29194.85173,24075.84394,30995.78611,,,,2018/5/8,7862.75574,17194.85173,12075.84394,18995.78611
2018/5/9,19824.61429,29083.53135,24028.03715,30856.26807,,,,2018/5/9,7824.61429,17083.53135,12028.03715,18856.26807
2018/5/10,19953.41901,29267.89109,24026.69271,30714.62282,,,,2018/5/10,7953.41901,17267.89109,12026.69271,18714.62282
2018/5/11,19933.29072,29127.62806,24045.71964,30622.30312,,,,2018/5/11,7933.29072,17127.62806,12045.71964,18622.30312
2018/5/14,20188.66851,29417.15288,24117.60538,30395.02162,,,,2018/5/14,8188.66851,17417.15288,12117.60538,18395.02162
2018/5/15,20273.66804,29699.59744,24184.41594,30668.89069,,,,2018/5/15,8273.66804,17699.59744,12184.41594,18668.89069
2018/5/16,20197.69421,29767.20748,23990.57473,30582.01758,,,,2018/5/16,8197.69421,17767.20748,11990.57473,18582.01758
2018/5/17,20000.47224,29358.74704,23853.60429,30327.46346,,,,2018/5/17,8000.47224,17358.74704,11853.60429,18327.46346
2018/5/18,20207.05983,29593.55816,24102.4559,30551.05495,,,,2018/5/18,8207.05983,17593.55816,12102.4559,18551.05495
2018/5/21,20205.79509,29628.11939,24153.62418,30711.96513,,,,2018/5/21,8205.79509,17628.11939,12153.62418,18711.96513
2018/5/22,20180.98199,29684.90625,24014.13271,30569.28566,,,,2018/5/22,8180.98199,17684.90625,12014.13271,18569.28566
2018/5/23,19879.34672,29261.38958,23759.22434,30362.14842,,,,2018/5/23,7879.34672,17261.38958,11759.22434,18362.14842
2018/5/24,19696.36195,28938.03829,23570.63513,30071.96805,,,,2018/5/24,7696.36195,16938.03829,11570.63513,18071.96805
2018/5/25,19725.03908,29004.61344,23534.06722,29998.50568,,,,2018/5/25,7725.03908,17004.61344,11534.06722,17998.50568
2018/5/28,19991.78767,29450.62895,23412.83498,29541.66632,,,,2018/5/28,7991.78767,17450.62895,11412.83498,17541.66632
2018/5/29,19880.34067,29213.86501,23299.38513,29312.70303,,,,2018/5/29,7880.34067,17213.86501,11299.38513,17312.70303
2018/5/30,19704.47436,29033.50252,22840.93955,28623.63692,,,,2018/5/30,7704.47436,17033.50252,10840.93955,16623.63692
2018/5/31,20215.76985,29912.40354,23120.42738,28872.67042,,,,2018/5/31,8215.76985,17912.40354,11120.42738,16872.67042
2018/6/1,20215.76985,29505.22367,23023.83646,28701.90539,,,,2018/6/1,8215.76985,17505.22367,11023.83646,16701.90539
2018/6/4,20306.76766,30135.65655,23243.66288,28842.87863,,,,2018/6/4,8306.76766,18135.65655,11243.66288,16842.87863
2018/6/5,20635.10451,30554.06885,23355.38864,29205.30176,,,,2018/6/5,8635.10451,18554.06885,11355.38864,17205.30176
2018/6/6,20644.3933,30495.31239,23245.35833,29173.9943,,,,2018/6/6,8644.3933,18495.31239,11245.35833,17173.9943
2018/6/7,20414.64441,30183.25995,23198.84449,28934.85512,,,,2018/6/7,8414.64441,18183.25995,11198.84449,16934.85512
2018/6/8,20035.93902,29848.64357,22798.01394,28393.90523,,,,2018/6/8,8035.93902,17848.64357,10798.01394,16393.90523
2018/6/11,19952.48955,29703.62204,22787.97555,28312.17427,,,,2018/6/11,7952.48955,17703.62204,10787.97555,16312.17427
2018/6/12,20195.69861,30502.51701,22941.14711,28574.15602,,,,2018/6/12,8195.69861,18502.51701,10941.14711,16574.15602
2018/6/13,19813.20359,30030.49721,22704.0826,28106.73517,,,,2018/6/13,7813.20359,18030.49721,10704.0826,16106.73517
2018/6/14,19675.18731,29691.65171,22649.65817,27963.15174,,,,2018/6/14,7675.18731,17691.65171,10649.65817,15963.15174
2018/6/15,19223.25158,29133.95056,22509.94863,27468.7802,,,,2018/6/15,7223.25158,17133.95056,10509.94863,15468.7802
2018/6/19,18220.9208,27736.9913,21917.26371,26267.29942,,,,2018/6/19,6220.9208,15736.9913,9917.26371,14267.29942
2018/6/20,18592.34222,28447.70828,22006.59755,26644.75117,,,,2018/6/20,6592.34222,16447.70828,10006.59755,14644.75117
2018/6/21,18227.22267,28085.262,21837.28838,26215.6671,,,,2018/6/21,6227.22267,16085.262,9837.28838,14215.6671
2018/6/22,18494.58145,28319.44634,21936.2298,26521.80515,,,,2018/6/22,6494.58145,16319.44634,9936.2298,14521.80515
2018/6/25,18407.79168,28339.9971,21642.11137,26307.34276,,,,2018/6/25,6407.79168,16339.9971,9642.11137,14307.34276
2018/6/26,18660.26436,28358.86093,21503.20047,26515.29364,,,,2018/6/26,6660.26436,16358.86093,9503.20047,14515.29364
2018/6/27,18446.86692,27472.05603,21160.25169,26212.90122,,,,2018/6/27,6446.86692,15472.05603,9160.25169,14212.90122
2018/6/28,18206.0989,26964.2609,20944.82955,25906.67409,,,,2018/6/28,6206.0989,14964.2609,8944.82955,13906.67409
2018/6/29,18767.46088,27769.35031,21377.68182,26619.54652,,,,2018/6/29,6767.46088,15769.35031,9377.68182,14619.54652
2018/7/2,18767.46088,27769.35031,21377.68182,26619.54652,,,,2018/7/2,6767.46088,15769.35031,9377.68182,14619.54652
2018/7/3,18699.82866,27987.4421,21302.20379,26325.62675,,,,2018/7/3,6699.82866,15987.4421,9302.20379,14325.62675
2018/7/4,18568.41485,27828.98277,21093.75392,26098.69927,,,,2018/7/4,6568.41485,15828.98277,9093.75392,14098.69927
