distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,,,,,取相同的时间跨度,,,,,,,减去各自的初值,,,,,
datetime,freq=1 back=2,datetime,freq=1 back=3,datetime,freq=1 back=4,datetime,freq=1 back=5,datetime,freq=1 back=6,,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6
2019/7/15,15958.30849,2019/8/13,17508.9544,2019/9/4,18891.04431,2019/10/14,20981.33759,2019/11/13,20660.15888,,,2019/11/13,17030.32544,18545.68696,18372.60579,20214.33227,20660.15888,,2019/11/13,6667.6988,7567.87209,7794.52215,9654.67406,8660.15888
2019/7/16,15913.88673,2019/8/14,17730.53231,2019/9/5,19103.14726,2019/10/15,20951.35138,2019/11/14,20701.25864,,,2019/11/14,16948.88373,18477.72275,18346.52739,20169.1067,20701.25864,,2019/11/14,6586.25709,7499.90788,7768.44375,9609.44849,8701.25864
2019/7/17,15854.78812,2019/8/15,17727.92087,2019/9/6,19185.02515,2019/10/16,20711.5556,2019/11/15,20600.68721,,,2019/11/15,16936.95946,18451.71691,18295.4091,20119.54789,20600.68721,,2019/11/15,6574.33282,7473.90204,7717.32546,9559.88968,8600.68721
2019/7/18,15805.42285,2019/8/16,17777.93524,2019/9/9,19168.12856,2019/10/17,20680.18048,2019/11/18,20681.36555,,,2019/11/18,17136.11665,18645.40249,18439.75167,20305.88908,20681.36555,,2019/11/18,6773.49001,7667.58762,7861.66803,9746.23087,8681.36555
2019/7/19,15985.76122,2019/8/19,18143.59037,2019/9/10,19085.53135,2019/10/18,20409.68372,2019/11/19,20811.3276,,,2019/11/19,17138.2514,18667.76484,18499.3115,20371.76221,20811.3276,,2019/11/19,6775.62476,7689.94997,7921.22786,9812.104,8811.3276
2019/7/22,15915.10595,2019/8/20,18233.74261,2019/9/11,18941.22397,2019/10/21,20470.25246,2019/11/20,20714.50734,,,2019/11/20,16843.39945,18383.33729,18294.71858,20089.69747,20714.50734,,2019/11/20,6480.77281,7405.52242,7716.63494,9530.03926,8714.50734
2019/7/23,15937.23046,2019/8/21,18194.78481,2019/9/12,19081.05229,2019/10/22,20520.70175,2019/11/21,20657.9753,,,2019/11/21,16800.35753,18338.47074,18248.65563,20074.3489,20657.9753,,2019/11/21,6437.73089,7360.65587,7670.57199,9514.69069,8657.9753
2019/7/24,16028.72988,2019/8/22,18433.25949,2019/9/16,18995.96722,2019/10/23,20363.8859,2019/11/22,20278.40799,,,2019/11/22,16728.30462,18220.55578,18045.19866,19935.42854,20278.40799,,2019/11/22,6365.67798,7242.74091,7467.11502,9375.77033,8278.40799
2019/7/25,16254.68973,2019/8/23,18435.64167,2019/9/17,18775.58405,2019/10/24,20338.05857,2019/11/25,20263.31482,,,2019/11/25,16917.0244,18389.1131,18140.32928,20058.34592,20263.31482,,2019/11/25,6554.39776,7411.29823,7562.24564,9498.68771,8263.31482
2019/7/26,16253.64168,2019/8/26,18306.92867,2019/9/18,18958.0769,2019/10/25,20487.62598,2019/11/26,20335.45954,,,2019/11/26,16818.68764,18309.88037,18118.35057,20004.88797,20335.45954,,2019/11/26,6456.061,7332.0655,7540.26693,9445.22976,8335.45954
2019/7/29,16255.60394,2019/8/27,18582.53046,2019/9/19,18977.89515,2019/10/28,20665.5127,2019/11/27,20359.04798,,,2019/11/27,16835.62684,18327.85346,18137.17155,20013.07654,20359.04798,,2019/11/27,6473.0002,7350.03859,7559.08791,9453.41833,8359.04798
2019/7/30,16310.47655,2019/8/28,18612.61,2019/9/20,19069.4403,2019/10/29,20628.79912,2019/11/28,20241.86899,,,2019/11/28,16768.1539,18249.84583,18049.38499,19929.90712,20241.86899,,2019/11/28,6405.52726,7272.03096,7471.30135,9370.24891,8241.86899
2019/7/31,16184.16028,2019/8/29,18656.32407,2019/9/23,18878.90253,2019/10/30,20450.19329,2019/11/29,19860.68091,,,2019/11/29,16660.96626,18100.93515,17827.15751,19781.17558,19860.68091,,2019/11/29,6298.33962,7123.12028,7249.07387,9221.51737,7860.68091
2019/8/1,16184.16028,2019/8/30,19045.44028,2019/9/24,18954.93801,2019/10/31,20432.85219,2019/12/2,19860.68091,,,2019/12/2,16660.96626,18100.93515,17827.15751,19781.17558,19860.68091,,2019/12/2,6298.33962,7123.12028,7249.07387,9221.51737,7860.68091
2019/8/2,15978.87705,2019/9/2,19045.44028,2019/9/25,18951.57629,2019/11/1,20432.85219,2019/12/3,19972.96546,,,2019/12/3,16685.04831,18206.30558,17950.27401,19844.00093,19972.96546,,2019/12/3,6322.42167,7228.49071,7372.19037,9284.34272,7972.96546
2019/8/5,15779.82316,2019/9/3,19028.52645,2019/9/26,19027.0246,2019/11/4,20528.50215,2019/12/4,19997.84735,,,2019/12/4,16775.99158,18317.84112,18055.25355,19913.98939,19997.84735,,2019/12/4,6413.36494,7340.02625,7477.16991,9354.33118,7997.84735
2019/8/6,15598.16802,2019/9/4,19206.50192,2019/9/27,19042.58031,2019/11/5,20718.4461,2019/12/5,20116.31486,,,2019/12/5,16858.48905,18432.04881,18173.25749,20019.95438,20116.31486,,2019/12/5,6495.86241,7454.23394,7595.17385,9460.29617,8116.31486
2019/8/7,15468.03351,2019/9/5,19430.19939,2019/9/30,18829.50424,2019/11/6,20792.58549,2019/12/6,20187.79755,,,2019/12/6,17117.66429,18577.17904,18275.18475,20226.76209,20187.79755,,2019/12/6,6755.03765,7599.36417,7697.10111,9667.10388,8187.79755
2019/8/8,15775.42239,2019/9/6,19526.85828,2019/10/8,18829.50424,2019/11/7,20754.16272,2019/12/9,20132.32712,,,2019/12/9,17030.5371,18505.14777,18211.78455,20144.09241,20132.32712,,2019/12/9,6667.91046,7527.3329,7633.70091,9584.4342,8132.32712
2019/8/9,15541.15986,2019/9/9,19500.52702,2019/10/9,18935.08309,2019/11/8,20562.6766,2019/12/10,20064.09068,,,2019/12/10,17017.74376,18459.53523,18157.5122,20106.44025,20064.09068,,2019/12/10,6655.11712,7481.72036,7579.42856,9546.78204,8064.09068
2019/8/12,15904.02957,2019/9/10,19415.70214,2019/10/10,19066.65019,2019/11/11,20229.93144,2019/12/11,20151.80634,,,2019/12/11,16923.88358,18424.72756,18150.22216,20081.76916,20151.80634,,2019/12/11,6561.25694,7446.91269,7572.13852,9522.11095,8151.80634
2019/8/13,15858.27183,2019/9/11,19364.60553,2019/10/11,19087.76401,2019/11/12,20269.21763,2019/12/12,20141.79763,,,2019/12/12,16854.6049,18422.68658,18165.70535,20029.06023,20141.79763,,2019/12/12,6491.97826,7444.87171,7587.62171,9469.40202,8141.79763
2019/8/14,16089.96904,2019/9/12,19483.59491,2019/10/14,19368.13839,2019/11/13,20214.33227,2019/12/13,20429.54409,,,2019/12/13,17076.35547,18618.16999,18353.00931,20304.70474,20429.54409,,2019/12/13,6713.72883,7640.35512,7774.92567,9745.04653,8429.54409
2019/8/15,16087.65499,2019/9/16,19392.20961,2019/10/15,19109.2317,2019/11/14,20169.1067,2019/12/16,20616.0738,,,2019/12/16,17177.04318,18911.38564,18676.18689,20446.52832,20616.0738,,2019/12/16,6814.41654,7933.57077,8098.10325,9886.87011,8616.0738
2019/8/16,16199.33586,2019/9/17,19154.03225,2019/10/16,18943.59029,2019/11/15,20119.54789,2019/12/17,20884.17812,,,2019/12/17,17383.49561,19137.26645,18900.71102,20701.44815,20884.17812,,2019/12/17,7020.86897,8159.45158,8322.62738,10141.78994,8884.17812
2019/8/19,16464.10686,2019/9/18,19272.91619,2019/10/17,18845.4834,2019/11/18,20305.88908,2019/12/18,20912.72093,,,2019/12/18,17381.22537,19158.74098,18928.19896,20711.78534,20912.72093,,2019/12/18,7018.59873,8180.92611,8350.11532,10152.12713,8912.72093
2019/8/20,16561.80166,2019/9/19,19302.38555,2019/10/18,18579.23204,2019/11/19,20371.76221,2019/12/19,20910.89758,,,2019/12/19,17292.20981,19115.86478,18903.02241,20650.66345,20910.89758,,2019/12/19,6929.58317,8138.04991,8324.93877,10091.00524,8910.89758
2019/8/21,16480.80796,2019/9/20,19388.56769,2019/10/21,18637.54393,2019/11/20,20089.69747,2019/12/20,20776.18353,,,2019/12/20,17152.136,18913.30256,18698.2507,20500.89578,20776.18353,,2019/12/20,6789.50936,7935.48769,8120.16706,9941.23757,8776.18353
2019/8/22,16731.47877,2019/9/23,19199.88806,2019/10/22,18692.20729,2019/11/21,20074.3489,2019/12/23,20470.79761,,,2019/12/23,16968.74368,18606.27288,18371.76504,20248.66544,20470.79761,,2019/12/23,6606.11704,7628.45801,7793.6814,9689.00723,8470.79761
2019/8/23,16804.5578,2019/9/24,19237.88665,2019/10/23,18549.39645,2019/11/22,19935.42854,2019/12/24,20649.67394,,,2019/12/24,17098.32731,18794.15498,18566.22451,20411.52951,20649.67394,,2019/12/24,6735.70067,7816.34011,7988.14087,9851.8713,8649.67394
2019/8/26,16610.46428,2019/9/25,19257.97166,2019/10/24,18599.02664,2019/11/25,20058.34592,2019/12/25,20613.60844,,,2019/12/25,17021.93166,18783.75491,18571.9305,20342.51466,20613.60844,,2019/12/25,6659.30502,7805.94004,7993.84686,9782.85645,8613.60844
2019/8/27,16864.01548,2019/9/26,19388.10483,2019/10/25,18684.8565,2019/11/26,20004.88797,2019/12/26,20732.51669,,,2019/12/26,17080.85136,18863.96335,18657.47902,20433.63433,20732.51669,,2019/12/26,6718.22472,7886.14848,8079.39538,9873.97612,8732.51669
2019/8/28,16904.5144,2019/9/27,19402.38404,2019/10/28,18918.21128,2019/11/27,20013.07654,2019/12/27,20737.83018,,,2019/12/27,17207.512,18893.8084,18657.93063,20523.10433,20737.83018,,2019/12/27,6844.88536,7915.99353,8079.84699,9963.44612,8737.83018
2019/8/29,16972.52589,2019/9/30,19192.40572,2019/10/29,18720.88552,2019/11/28,19929.90712,2019/12/30,20784.84195,,,2019/12/30,17450.44592,19022.94728,18743.94812,20708.26904,20784.84195,,2019/12/30,7087.81928,8045.13241,8165.86448,10148.61083,8784.84195
2019/8/30,17308.1484,2019/10/8,19192.40572,2019/10/30,18518.68841,2019/11/29,19781.17558,2019/12/31,20797.77462,,,2019/12/31,17480.13145,19053.42702,18771.84066,20733.51569,20797.77462,,2019/12/31,7117.50481,8075.61215,8193.75702,10173.85748,8797.77462
2019/9/2,17308.1484,2019/10/9,19285.27644,2019/10/31,18441.78838,2019/12/2,19781.17558,2020/1/2,20797.77462,,,2020/1/2,17480.13145,19053.42702,18771.84066,20733.51569,20797.77462,,2020/1/2,7117.50481,8075.61215,8193.75702,10173.85748,8797.77462
2019/9/3,17299.83997,2019/10/10,19430.80162,2019/11/1,18441.78838,2019/12/3,19844.00093,2020/1/3,20614.03006,,,2020/1/3,17530.40329,19067.72073,18689.99272,20796.04903,20614.03006,,2020/1/3,7167.77665,8089.90586,8111.90908,10236.39082,8614.03006
2019/9/4,17496.54146,2019/10/11,19423.65353,2019/11/4,18552.56628,2019/12/4,19913.98939,2020/1/6,20520.80012,,,2020/1/6,17425.48147,18950.01645,18578.07548,20738.22822,20520.80012,,2020/1/6,7062.85483,7972.20158,7999.99184,10178.57001,8520.80012
2019/9/5,17702.86631,2019/10/14,19696.79762,2019/11/5,18713.81885,2019/12/5,20019.95438,2020/1/7,20740.52203,,,2020/1/7,17504.17493,19053.21409,18725.94491,20857.71995,20740.52203,,2020/1/7,7141.54829,8075.39922,8147.86127,10298.06174,8740.52203
2019/9/6,17800.61276,2019/10/15,19416.89057,2019/11/6,18712.04458,2019/12/6,20226.76209,2020/1/8,20675.55515,,,2020/1/8,17252.47769,18796.83096,18545.15979,20720.32041,20675.55515,,2020/1/8,6889.85105,7819.01609,7967.07615,10160.6622,8675.55515
2019/9/9,17778.88483,2019/10/16,19237.53897,2019/11/7,18716.19819,2019/12/9,20144.09241,2020/1/9,20849.45984,,,2020/1/9,17333.97093,18905.68931,18689.78706,20759.66129,20849.45984,,2020/1/9,6971.34429,7927.87444,8111.70342,10200.00308,8849.45984
2019/9/10,17696.99603,2019/10/17,19135.43263,2019/11/8,18585.12298,2019/12/10,20106.44025,2020/1/10,20971.56648,,,2020/1/10,17329.79325,18923.86202,18759.30121,20740.76439,20971.56648,,2020/1/10,6967.16661,7946.04715,8181.21757,10181.10618,8971.56648
2019/9/11,17723.78829,2019/10/18,18868.92826,2019/11/11,18320.5477,2019/12/11,20081.76916,2020/1/13,21209.05491,,,2020/1/13,17374.27759,18997.18,18898.49912,20837.02776,21209.05491,,2020/1/13,7011.65095,8019.36513,8320.41548,10277.36955,9209.05491
2019/9/12,17810.71594,2019/10/21,18912.25265,2019/11/12,18365.3014,2019/12/12,20029.06023,2020/1/14,21007.23171,,,2020/1/14,17321.78094,18921.54969,18773.75484,20739.25993,21007.23171,,2020/1/14,6959.1543,7943.73482,8195.6712,10179.60172,9007.23171
2019/9/16,17727.05359,2019/10/22,18978.93312,2019/11/13,18372.60579,2019/12/13,20304.70474,2020/1/15,21016.71189,,,2020/1/15,17136.80795,18752.36282,18691.87448,20561.87509,21016.71189,,2020/1/15,6774.18131,7774.54795,8113.79084,10002.21688,9016.71189
2019/9/17,17486.67054,2019/10/23,18820.40483,2019/11/14,18346.52739,2019/12/16,20446.52832,2020/1/16,21018.03082,,,2020/1/16,17036.7412,18654.33314,18633.93452,20511.71657,21018.03082,,2020/1/16,6674.11456,7676.51827,8055.85088,9952.05836,9018.03082
2019/9/18,17529.74997,2019/10/24,18851.35299,2019/11/15,18295.4091,2019/12/17,20701.44815,2020/1/17,20956.37265,,,2020/1/17,17030.22442,18641.27086,18602.77121,20481.20141,20956.37265,,2020/1/17,6667.59778,7663.45599,8024.68757,9921.5432,8956.37265
2019/9/19,17575.19465,2019/10/25,18953.65615,2019/11/18,18439.75167,2019/12/18,20711.78534,2020/1/20,20943.4868,,,2020/1/20,17128.89403,18724.80353,18631.45578,20618.12653,20943.4868,,2020/1/20,6766.26739,7746.98866,8053.37214,10058.46832,8943.4868
2019/9/20,17641.13265,2019/10/28,19221.25814,2019/11/19,18499.3115,2019/12/19,20650.66345,2020/1/21,20559.58149,,,2020/1/21,16892.49385,18451.81306,18323.78936,20325.26877,20559.58149,,2020/1/21,6529.86721,7473.99819,7745.70572,9765.61056,8559.58149
2019/9/23,17474.69329,2019/10/29,19014.87616,2019/11/20,18294.71858,2019/12/20,20500.89578,2020/1/22,20558.94078,,,2020/1/22,16889.51175,18448.00935,18320.17369,20329.77908,20558.94078,,2020/1/22,6526.88511,7470.19448,7742.09005,9770.12087,8558.94078
2019/9/24,17473.71648,2019/10/30,18797.64697,2019/11/21,18248.65563,2019/12/23,20248.66544,2020/1/23,19934.19004,,,2020/1/23,16481.45686,17983.21421,17810.47383,19822.93314,19934.19004,,2020/1/23,6118.83022,7005.39934,7232.39019,9263.27493,7934.19004
2019/9/25,17497.36752,2019/10/31,18725.09109,2019/11/22,18045.19866,2019/12/24,20411.52951,2020/2/3,19934.19004,,,2020/2/3,16481.45686,17983.21421,17810.47383,19822.93314,19934.19004,,2020/2/3,6118.83022,7005.39934,7232.39019,9263.27493,7934.19004
2019/9/26,17629.37298,2019/11/1,18725.09109,2019/11/25,18140.32928,2019/12/25,20342.51466,2020/2/4,20134.23257,,,2020/2/4,16682.65764,17862.97371,17754.05523,20034.25587,20134.23257,,2020/2/4,6320.031,6885.15884,7175.97159,9474.59766,8134.23257
2019/9/27,17643.17657,2019/11/4,18831.40623,2019/11/26,18118.35057,2019/12/26,20433.63433,2020/2/5,20327.22153,,,2020/2/5,16938.06038,18325.02225,18148.7472,20279.49867,20327.22153,,2020/2/5,6575.43374,7347.20738,7570.66356,9719.84046,8327.22153
2019/9/30,17457.83412,2019/11/5,19028.1678,2019/11/27,18137.17155,2019/12/27,20523.10433,2020/2/6,20621.05644,,,2020/2/6,17279.70922,18807.63875,18578.60599,20625.16303,20621.05644,,2020/2/6,6917.08258,7829.82388,8000.52235,10065.50482,8621.05644
2019/10/8,17457.83412,2019/11/6,19073.74938,2019/11/28,18049.38499,2019/12/30,20708.26904,2020/2/7,20694.82725,,,2020/2/7,17476.40076,19110.94451,18825.99357,20770.88001,20694.82725,,2020/2/7,7113.77412,8133.12964,8247.90993,10211.2218,8694.82725
2019/10/9,17444.4321,2019/11/7,19045.63186,2019/11/29,17827.15751,2019/12/31,20733.51569,2020/2/10,20705.42871,,,2020/2/10,17487.28687,19257.51496,18942.19168,20785.01121,20705.42871,,2020/2/10,7124.66023,8279.70009,8364.10804,10225.353,8705.42871
2019/10/10,17557.26418,2019/11/8,18846.07633,2019/12/2,17827.15751,2020/1/2,20733.51569,2020/2/11,20767.0736,,,2020/2/11,17707.37713,19082.90154,18814.06555,20926.80692,20767.0736,,2020/2/11,7344.75049,8105.08667,8235.98191,10367.14871,8767.0736
2019/10/11,17593.0945,2019/11/11,18561.08864,2019/12/3,17950.27401,2020/1/3,20796.04903,2020/2/12,20913.24874,,,2020/2/12,17788.89851,19377.95554,19072.72265,21055.46598,20913.24874,,2020/2/12,7426.27187,8400.14067,8494.63901,10495.80777,8913.24874
2019/10/14,17770.46168,2019/11/12,18599.32189,2019/12/4,18055.25355,2020/1/6,20738.22822,2020/2/13,20718.04654,,,2020/2/13,17612.0608,19162.55581,18868.0326,20852.88934,20718.04654,,2020/2/13,7249.43416,8184.74094,8289.94896,10293.23113,8718.04654
2019/10/15,17706.74401,2019/11/13,18545.68696,2019/12/5,18173.25749,2020/1/7,20857.71995,2020/2/14,20892.46273,,,2020/2/14,17616.93283,19323.57201,19029.84331,20956.58557,20892.46273,,2020/2/14,7254.30619,8345.75714,8451.75967,10396.92736,8892.46273
2019/10/16,17471.57836,2019/11/14,18477.72275,2019/12/6,18275.18475,2020/1/8,20720.32041,2020/2/17,21569.01012,,,2020/2/17,17965.44784,20397.84634,20000.59282,21532.26388,21569.01012,,2020/2/17,7602.8212,9420.03147,9422.50918,10972.60567,9569.01012
2019/10/17,17440.83887,2019/11/15,18451.71691,2019/12/9,18211.78455,2020/1/9,20759.66129,2020/2/18,21673.61635,,,2020/2/18,18007.26217,20955.90551,20456.4225,21622.45226,21673.61635,,2020/2/18,7644.63553,9978.09064,9878.33886,11062.79405,9673.61635
2019/10/18,17224.11063,2019/11/18,18645.40249,2019/12/10,18157.5122,2020/1/10,20740.76439,2020/2/19,21584.84429,,,2020/2/19,18125.46429,20756.01714,20279.4559,21627.96807,21584.84429,,2020/2/19,7762.83765,9778.20227,9701.37226,11068.30986,9584.84429
2019/10/21,17231.04728,2019/11/19,18667.76484,2019/12/11,18150.22216,2020/1/13,20837.02776,2020/2/20,21875.081,,,2020/2/20,18559.14715,21042.2298,20553.44128,22014.09755,21875.081,,2020/2/20,8196.52051,10064.41493,9975.35764,11454.43934,9875.081
2019/10/22,17304.24274,2019/11/20,18383.33729,2019/12/12,18165.70535,2020/1/14,20739.25993,2020/2/21,21986.59046,,,2020/2/21,18586.86475,21420.20083,20870.67991,22097.79216,21986.59046,,2020/2/21,8224.23811,10442.38596,10292.59627,11538.13395,9986.59046
2019/10/23,17134.51351,2019/11/21,18338.47074,2019/12/13,18353.00931,2020/1/15,20561.87509,2020/2/24,21872.33942,,,2020/2/24,18376.92687,21511.78116,20922.87955,21929.90799,21872.33942,,2020/2/24,8014.30023,10533.96629,10344.79591,11370.24978,9872.33942
2019/10/24,17056.07469,2019/11/22,18220.55578,2019/12/16,18676.18689,2020/1/16,20511.71657,2020/2/25,21738.43542,,,2020/2/25,18236.13123,21500.64232,20889.37533,21783.69921,21738.43542,,2020/2/25,7873.50459,10522.82745,10311.29169,11224.041,9738.43542
2019/10/25,17226.11624,2019/11/25,18389.1131,2019/12/17,18900.71102,2020/1/17,20481.20141,2020/2/26,21642.90589,,,2020/2/26,18047.86984,21167.91368,20614.32377,21629.40232,21642.90589,,2020/2/26,7685.2432,10190.09881,10036.24013,11069.74411,9642.90589
2019/10/28,17458.4215,2019/11/26,18309.88037,2019/12/18,18928.19896,2020/1/20,20618.12653,2020/2/27,21683.33384,,,2020/2/27,18277.01552,21102.05434,20566.3185,21765.78451,21683.33384,,2020/2/27,7914.38888,10124.23947,9988.23486,11206.1263,9683.33384
2019/10/29,17416.95484,2019/11/27,18327.85346,2019/12/19,18903.02241,2020/1/21,20325.26877,2020/2/28,20795.97976,,,2020/2/28,17511.92546,19808.91555,19390.28015,20858.5505,20795.97976,,2020/2/28,7149.29882,8831.10068,8812.19651,10298.89229,8795.97976
2019/10/30,17234.77213,2019/11/28,18249.84583,2019/12/20,18698.2507,2020/1/22,20329.77908,2020/3/2,20795.97976,,,2020/3/2,17511.92546,19808.91555,19390.28015,20858.5505,20795.97976,,2020/3/2,7149.29882,8831.10068,8812.19651,10298.89229,8795.97976
2019/10/31,17237.77219,2019/11/29,18100.93515,2019/12/23,18371.76504,2020/1/23,19822.93314,2020/3/3,21065.9571,,,2020/3/3,17590.12362,19911.65149,19562.05689,21066.99563,21065.9571,,2020/3/3,7227.49698,8933.83662,8983.97325,10507.33742,9065.9571
2019/11/1,17237.77219,2019/12/2,18100.93515,2019/12/24,18566.22451,2020/2/3,19822.93314,2020/3/4,21304.54958,,,2020/3/4,17641.07416,20010.11801,19715.2352,21180.65073,21304.54958,,2020/3/4,7278.44752,9032.30314,9137.15156,10620.99252,9304.54958
2019/11/4,17334.67699,2019/12/3,18206.30558,2019/12/25,18571.9305,2020/2/4,20034.25587,2020/3/5,22063.79761,,,2020/3/5,18081.44613,20607.18248,20350.00056,21669.01702,22063.79761,,2020/3/5,7718.81949,9629.36761,9771.91692,11109.35881,10063.79761
2019/11/5,17530.9679,2019/12/4,18317.84112,2019/12/26,18657.47902,2020/2/5,20279.49867,2020/3/6,21720.40812,,,2020/3/6,17814.0333,20281.80616,20032.75511,21383.17135,21720.40812,,2020/3/6,7451.40666,9303.99129,9454.67147,10823.51314,9720.40812
2019/11/6,17590.20404,2019/12/5,18432.04881,2019/12/27,18657.93063,2020/2/6,20625.16303,2020/3/9,20909.83222,,,2020/3/9,17281.17315,19691.38144,19368.40896,20569.31671,20909.83222,,2020/3/9,6918.54651,8713.56657,8790.32532,10009.6585,8909.83222
2019/11/7,17551.86663,2019/12/6,18577.17904,2019/12/30,18743.94812,2020/2/7,20770.88001,2020/3/10,21503.30048,,,2020/3/10,17553.66725,20011.63436,19795.85153,21092.74967,21503.30048,,2020/3/10,7191.04061,9033.81949,9217.76789,10533.09146,9503.30048
2019/11/8,17339.41755,2019/12/9,18505.14777,2019/12/31,18771.84066,2020/2/10,20785.01121,2020/3/11,21453.10467,,,2020/3/11,17442.51772,19881.19876,19707.38364,21040.49254,21453.10467,,2020/3/11,7079.89108,8903.38389,9129.3,10480.83433,9453.10467
2019/11/11,17072.10135,2019/12/10,18459.53523,2020/1/2,18771.84066,2020/2/11,20926.80692,2020/3/12,21041.4868,,,2020/3/12,17303.86815,19691.53805,19429.65708,20745.28009,21041.4868,,2020/3/12,6941.24151,8713.72318,8851.57344,10185.62188,9041.4868
2019/11/12,17104.57459,2019/12/11,18424.72756,2020/1/3,18689.99272,2020/2/12,21055.46598,2020/3/13,20741.23582,,,2020/3/13,17157.84957,19477.46956,19190.74351,20580.7522,20741.23582,,2020/3/13,6795.22293,8499.65469,8612.65987,10021.09399,8741.23582
2019/11/13,17030.32544,2019/12/12,18422.68658,2020/1/6,18578.07548,2020/2/13,20852.88934,2020/3/16,19917.21231,,,2020/3/16,16581.58086,18832.40436,18493.04786,19760.47737,19917.21231,,2020/3/16,6218.95422,7854.58949,7914.96422,9200.81916,7917.21231
2019/11/14,16948.88373,2019/12/13,18618.16999,2020/1/7,18725.94491,2020/2/14,20956.58557,2020/3/17,19709.40396,,,2020/3/17,16552.91885,18746.40673,18361.13378,19707.31737,19709.40396,,2020/3/17,6190.29221,7768.59186,7783.05014,9147.65916,7709.40396
2019/11/15,16936.95946,2019/12/16,18911.38564,2020/1/8,18545.15979,2020/2/17,21532.26388,2020/3/18,19214.1118,,,2020/3/18,16159.94115,18301.61316,17913.09401,19215.76264,19214.1118,,2020/3/18,5797.31451,7323.79829,7335.01037,8656.10443,7214.1118
2019/11/18,17136.11665,2019/12/17,19137.26645,2020/1/9,18689.78706,2020/2/18,21622.45226,2020/3/19,18877.1709,,,2020/3/19,15797.21743,17838.78335,17531.37909,18987.71864,18877.1709,,2020/3/19,5434.59079,6860.96848,6953.29545,8428.06043,6877.1709
2019/11/19,17138.2514,2019/12/18,19158.74098,2020/1/10,18759.30121,2020/2/19,21627.96807,2020/3/20,19467.04984,,,2020/3/20,16134.59763,18301.73795,18023.67445,19355.62999,19467.04984,,2020/3/20,5771.97099,7323.92308,7445.59081,8795.97178,7467.04984
2019/11/20,16843.39945,2019/12/19,19115.86478,2020/1/13,18898.49912,2020/2/20,22014.09755,2020/3/23,18955.14916,,,2020/3/23,15695.09886,17862.33215,17565.73279,18703.24647,18955.14916,,2020/3/23,5332.47222,6884.51728,6987.64915,8143.58826,6955.14916
2019/11/21,16800.35753,2019/12/20,18913.30256,2020/1/14,18773.75484,2020/2/21,22097.79216,2020/3/24,19619.64771,,,2020/3/24,16091.63653,18384.15177,18122.10702,19164.45379,19619.64771,,2020/3/24,5729.00989,7406.3369,7544.02338,8604.79558,7619.64771
2019/11/22,16728.30462,2019/12/23,18606.27288,2020/1/15,18691.87448,2020/2/24,21929.90799,2020/3/25,20057.15551,,,2020/3/25,16371.38867,18731.96446,18492.10623,19511.80259,20057.15551,,2020/3/25,6008.76203,7754.14959,7914.02259,8952.14438,8057.15551
2019/11/25,16917.0244,2019/12/24,18794.15498,2020/1/16,18633.93452,2020/2/25,21783.69921,2020/3/26,20036.2493,,,2020/3/26,16417.06811,18803.82649,18517.54799,19454.84993,20036.2493,,2020/3/26,6054.44147,7826.01162,7939.46435,8895.19172,8036.2493
2019/11/26,16818.68764,2019/12/25,18783.75491,2020/1/17,18602.77121,2020/2/26,21629.40232,2020/3/27,20242.32895,,,2020/3/27,16462.57964,18904.00133,18656.35034,19521.37185,20242.32895,,2020/3/27,6099.953,7926.18646,8078.2667,8961.71364,8242.32895
2019/11/27,16835.62684,2019/12/26,18863.96335,2020/1/20,18631.45578,2020/2/27,21765.78451,2020/3/30,20097.48158,,,2020/3/30,16381.39389,18807.92168,18543.01635,19393.94604,20097.48158,,2020/3/30,6018.76725,7830.10681,7964.93271,8834.28783,8097.48158
2019/11/28,16768.1539,2019/12/27,18893.8084,2020/1/21,18323.78936,2020/2/28,20858.5505,2020/3/31,20574.43443,,,2020/3/31,16228.58424,18815.34125,18743.85704,19338.05897,20574.43443,,2020/3/31,5865.9576,7837.52638,8165.7734,8778.40076,8574.43443
2019/11/29,16660.96626,2019/12/30,19022.94728,2020/1/22,18320.17369,2020/3/2,20858.5505,2020/4/1,20574.43443,,,2020/4/1,16228.58424,18815.34125,18743.85704,19338.05897,20574.43443,,2020/4/1,5865.9576,7837.52638,8165.7734,8778.40076,8574.43443
2019/12/2,16660.96626,2019/12/31,19053.42702,2020/1/23,17810.47383,2020/3/3,21066.99563,2020/4/2,20894.50972,,,2020/4/2,16514.02421,19316.96366,19157.32782,19660.11232,20894.50972,,2020/4/2,6151.39757,8339.14879,8579.24418,9100.45411,8894.50972
2019/12/3,16685.04831,2020/1/2,19053.42702,2020/2/3,17810.47383,2020/3/4,21180.65073,2020/4/3,20762.52935,,,2020/4/3,16524.09541,19171.0399,19035.08631,19631.88655,20762.52935,,2020/4/3,6161.46877,8193.22503,8457.00267,9072.22834,8762.52935
