distribution=std,,freq=1,back=6,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,
datetime,"quantiles=[.005, .1, .25, .5, .75, .975]","quantiles = [.01, .1, .4, .5, .6, .75, .9]","quantiles = [.1, .3, .5, .7, .9]",,,,,,datetime,"quantiles=[.005, .1, .25, .5, .75, .975]","quantiles = [.01, .1, .4, .5, .6, .75, .9]","quantiles = [.1, .3, .5, .7, .9]"
2017/6/20,18370.83111,18913.94939,13261.9174,,,,,,2017/6/20,6370.83111,6913.94939,1261.9174
2017/6/21,18483.44457,19045.55364,13390.59497,,,,,,2017/6/21,6483.44457,7045.55364,1390.59497
2017/6/22,18613.12018,19168.34222,13455.55735,,,,,,2017/6/22,6613.12018,7168.34222,1455.55735
2017/6/23,18702.51193,19262.78694,13527.5414,,,,,,2017/6/23,6702.51193,7262.78694,1527.5414
2017/6/26,18812.1084,19389.00161,13645.67779,,,,,,2017/6/26,6812.1084,7389.00161,1645.67779
2017/6/27,18982.77005,19559.19204,13752.85166,,,,,,2017/6/27,6982.77005,7559.19204,1752.85166
2017/6/28,18944.17832,19506.29664,13687.25678,,,,,,2017/6/28,6944.17832,7506.29664,1687.25678
2017/6/29,19031.01588,19595.97026,13750.5325,,,,,,2017/6/29,7031.01588,7595.97026,1750.5325
2017/6/30,18967.71163,19536.10312,13720.68059,,,,,,2017/6/30,6967.71163,7536.10312,1720.68059
2017/7/3,18967.71163,19536.10312,13720.68059,,,,,,2017/7/3,6967.71163,7536.10312,1720.68059
2017/7/4,18782.57786,19375.65362,13688.40233,,,,,,2017/7/4,6782.57786,7375.65362,1688.40233
2017/7/5,18961.50474,19544.78127,13765.77265,,,,,,2017/7/5,6961.50474,7544.78127,1765.77265
2017/7/6,18881.90748,19478.17688,13753.12454,,,,,,2017/7/6,6881.90748,7478.17688,1753.12454
2017/7/7,18717.04317,19337.25092,13734.55585,,,,,,2017/7/7,6717.04317,7337.25092,1734.55585
2017/7/10,18802.58799,19413.92458,13767.55448,,,,,,2017/7/10,6802.58799,7413.92458,1767.55448
2017/7/11,18956.99728,19549.26818,13774.71881,,,,,,2017/7/11,6956.99728,7549.26818,1774.71881
2017/7/12,18864.43707,19465.49267,13722.79692,,,,,,2017/7/12,6864.43707,7465.49267,1722.79692
2017/7/13,18922.52537,19551.57837,13823.63123,,,,,,2017/7/13,6922.52537,7551.57837,1823.63123
2017/7/14,19014.85503,19635.07137,13840.80959,,,,,,2017/7/14,7014.85503,7635.07137,1840.80959
2017/7/17,18675.11776,19244.47382,13376.10387,,,,,,2017/7/17,6675.11776,7244.47382,1376.10387
2017/7/18,18710.61476,19283.56614,13436.79951,,,,,,2017/7/18,6710.61476,7283.56614,1436.79951
2017/7/19,18905.04738,19481.68106,13569.68206,,,,,,2017/7/19,6905.04738,7481.68106,1569.68206
2017/7/20,19085.65358,19650.66974,13665.14749,,,,,,2017/7/20,7085.65358,7650.66974,1665.14749
2017/7/21,19122.9554,19680.64156,13688.44095,,,,,,2017/7/21,7122.9554,7680.64156,1688.44095
2017/7/24,19376.95769,19955.20189,13919.69535,,,,,,2017/7/24,7376.95769,7955.20189,1919.69535
2017/7/25,19305.5281,19874.2384,13831.60524,,,,,,2017/7/25,7305.5281,7874.2384,1831.60524
2017/7/26,19157.54031,19748.29805,13805.92514,,,,,,2017/7/26,7157.54031,7748.29805,1805.92514
2017/7/27,19221.2262,19819.36028,13885.91079,,,,,,2017/7/27,7221.2262,7819.36028,1885.91079
2017/7/28,19470.61704,20027.34,13915.63365,,,,,,2017/7/28,7470.61704,8027.34,1915.63365
2017/7/31,19495.47764,20027.9572,13855.35205,,,,,,2017/7/31,7495.47764,8027.9572,1855.35205
2017/8/1,19495.47764,20027.9572,13855.35205,,,,,,2017/8/1,7495.47764,8027.9572,1855.35205
2017/8/2,19493.6119,20060.67956,13861.70958,,,,,,2017/8/2,7493.6119,8060.67956,1861.70958
2017/8/3,19318.52386,19856.38535,13731.16038,,,,,,2017/8/3,7318.52386,7856.38535,1731.16038
2017/8/4,19401.27758,19895.5187,13727.40537,,,,,,2017/8/4,7401.27758,7895.5187,1727.40537
2017/8/7,19536.69815,20012.49084,13858.36808,,,,,,2017/8/7,7536.69815,8012.49084,1858.36808
2017/8/8,19538.71639,20007.71085,13856.02158,,,,,,2017/8/8,7538.71639,8007.71085,1856.02158
2017/8/9,19542.57174,19956.78552,13912.611,,,,,,2017/8/9,7542.57174,7956.78552,1912.611
2017/8/10,19570.63873,19969.12226,13932.43666,,,,,,2017/8/10,7570.63873,7969.12226,1932.43666
2017/8/11,19282.77386,19673.43146,13709.37504,,,,,,2017/8/11,7282.77386,7673.43146,1709.37504
2017/8/14,19447.2042,19807.58225,13845.21406,,,,,,2017/8/14,7447.2042,7807.58225,1845.21406
2017/8/15,19577.98516,19966.23084,13933.60604,,,,,,2017/8/15,7577.98516,7966.23084,1933.60604
2017/8/16,19545.09771,19914.41855,13897.16938,,,,,,2017/8/16,7545.09771,7914.41855,1897.16938
2017/8/17,19564.09654,19938.82814,13893.36304,,,,,,2017/8/17,7564.09654,7938.82814,1893.36304
2017/8/18,19510.65073,19897.46393,13864.3299,,,,,,2017/8/18,7510.65073,7897.46393,1864.3299
2017/8/21,19498.8806,19882.78156,13854.18286,,,,,,2017/8/21,7498.8806,7882.78156,1854.18286
2017/8/22,19455.592,19870.75604,13823.43643,,,,,,2017/8/22,7455.592,7870.75604,1823.43643
2017/8/23,19630.85103,20071.71731,13947.98658,,,,,,2017/8/23,7630.85103,8071.71731,1947.98658
2017/8/24,19527.37038,19981.1492,13866.00622,,,,,,2017/8/24,7527.37038,7981.1492,1866.00622
2017/8/25,19882.86072,20390.04453,14108.53575,,,,,,2017/8/25,7882.86072,8390.04453,2108.53575
2017/8/28,19966.49368,20467.09535,14163.33888,,,,,,2017/8/28,7966.49368,8467.09535,2163.33888
2017/8/29,19943.85942,20466.73547,14161.87138,,,,,,2017/8/29,7943.85942,8466.73547,2161.87138
2017/8/30,19909.95059,20405.69626,14145.9471,,,,,,2017/8/30,7909.95059,8405.69626,2145.9471
2017/8/31,19816.2794,20289.97355,14085.83393,,,,,,2017/8/31,7816.2794,8289.97355,2085.83393
2017/9/1,19816.2794,20289.97355,14085.83393,,,,,,2017/9/1,7816.2794,8289.97355,2085.83393
2017/9/4,19818.85957,20328.08566,14174.92591,,,,,,2017/9/4,7818.85957,8328.08566,2174.92591
2017/9/5,19878.6736,20382.14284,14172.53891,,,,,,2017/9/5,7878.6736,8382.14284,2172.53891
2017/9/6,19790.92774,20310.13423,14181.07667,,,,,,2017/9/6,7790.92774,8310.13423,2181.07667
2017/9/7,19602.804,20116.97868,14043.03851,,,,,,2017/9/7,7602.804,8116.97868,2043.03851
2017/9/8,19491.67629,20015.31427,13982.5203,,,,,,2017/9/8,7491.67629,8015.31427,1982.5203
2017/9/11,19547.44958,20072.64762,14037.9451,,,,,,2017/9/11,7547.44958,8072.64762,2037.9451
2017/9/12,19699.49156,20195.54935,14051.72658,,,,,,2017/9/12,7699.49156,8195.54935,2051.72658
2017/9/13,19866.70401,20335.1151,14119.37668,,,,,,2017/9/13,7866.70401,8335.1151,2119.37668
2017/9/14,19801.66288,20258.32081,14051.95906,,,,,,2017/9/14,7801.66288,8258.32081,2051.95906
2017/9/15,19862.66219,20327.89903,14143.41005,,,,,,2017/9/15,7862.66219,8327.89903,2143.41005
2017/9/18,20105.74174,20534.11621,14225.6308,,,,,,2017/9/18,8105.74174,8534.11621,2225.6308
2017/9/19,20042.02703,20474.38392,14177.2263,,,,,,2017/9/19,8042.02703,8474.38392,2177.2263
2017/9/20,20162.20847,20591.99379,14270.94753,,,,,,2017/9/20,8162.20847,8591.99379,2270.94753
2017/9/21,20153.12813,20574.8164,14211.15312,,,,,,2017/9/21,8153.12813,8574.8164,2211.15312
2017/9/22,20174.00145,20586.12187,14195.64521,,,,,,2017/9/22,8174.00145,8586.12187,2195.64521
2017/9/25,20340.03543,20724.48598,14233.07555,,,,,,2017/9/25,8340.03543,8724.48598,2233.07555
2017/9/26,20312.90924,20707.97758,14268.8951,,,,,,2017/9/26,8312.90924,8707.97758,2268.8951
2017/9/27,20252.93466,20649.09231,14253.69579,,,,,,2017/9/27,8252.93466,8649.09231,2253.69579
2017/9/28,20516.27924,20880.73273,14374.16802,,,,,,2017/9/28,8516.27924,8880.73273,2374.16802
2017/9/29,20622.52285,20979.24631,14425.73542,,,,,,2017/9/29,8622.52285,8979.24631,2425.73542
2017/10/9,20622.52285,20979.24631,14425.73542,,,,,,2017/10/9,8622.52285,8979.24631,2425.73542
2017/10/10,20769.92034,21142.43506,14567.39415,,,,,,2017/10/10,8769.92034,9142.43506,2567.39415
2017/10/11,20882.52278,21296.85341,14772.57012,,,,,,2017/10/11,8882.52278,9296.85341,2772.57012
2017/10/12,20917.8433,21305.31224,14742.03855,,,,,,2017/10/12,8917.8433,9305.31224,2742.03855
2017/10/13,20865.44897,21262.5019,14740.083,,,,,,2017/10/13,8865.44897,9262.5019,2740.083
2017/10/16,20911.75914,21292.79248,14685.08232,,,,,,2017/10/16,8911.75914,9292.79248,2685.08232
2017/10/17,20872.41437,21259.98641,14685.22364,,,,,,2017/10/17,8872.41437,9259.98641,2685.22364
2017/10/18,21008.07989,21432.23813,14867.36462,,,,,,2017/10/18,9008.07989,9432.23813,2867.36462
2017/10/19,21022.92433,21501.999,15024.36678,,,,,,2017/10/19,9022.92433,9501.999,3024.36678
2017/10/20,20913.33724,21363.59677,14888.29728,,,,,,2017/10/20,8913.33724,9363.59677,2888.29728
2017/10/23,20824.78913,21288.65614,14897.42688,,,,,,2017/10/23,8824.78913,9288.65614,2897.42688
2017/10/24,20840.76355,21316.91789,14912.75243,,,,,,2017/10/24,8840.76355,9316.91789,2912.75243
2017/10/25,20811.4894,21280.61571,14877.71596,,,,,,2017/10/25,8811.4894,9280.61571,2877.71596
2017/10/26,20868.64841,21377.39942,15085.57985,,,,,,2017/10/26,8868.64841,9377.39942,3085.57985
2017/10/27,21208.7766,21777.80802,15452.66988,,,,,,2017/10/27,9208.7766,9777.80802,3452.66988
2017/10/30,20965.07553,21533.84824,15238.11395,,,,,,2017/10/30,8965.07553,9533.84824,3238.11395
2017/10/31,20837.78603,21395.74856,15148.61164,,,,,,2017/10/31,8837.78603,9395.74856,3148.61164
2017/11/1,20837.78603,21395.74856,15148.61164,,,,,,2017/11/1,8837.78603,9395.74856,3148.61164
2017/11/2,20882.53254,21421.16011,15165.40805,,,,,,2017/11/2,8882.53254,9421.16011,3165.40805
2017/11/3,21016.24553,21531.99541,15260.54069,,,,,,2017/11/3,9016.24553,9531.99541,3260.54069
2017/11/6,21429.62122,21895.09242,15600.77568,,,,,,2017/11/6,9429.62122,9895.09242,3600.77568
2017/11/7,21422.81473,21932.75505,15597.7273,,,,,,2017/11/7,9422.81473,9932.75505,3597.7273
2017/11/8,21395.0204,21913.91327,15572.7844,,,,,,2017/11/8,9395.0204,9913.91327,3572.7844
2017/11/9,21428.79633,21940.31905,15608.41237,,,,,,2017/11/9,9428.79633,9940.31905,3608.41237
2017/11/10,21856.97643,22296.28279,15921.64968,,,,,,2017/11/10,9856.97643,10296.28279,3921.64968
2017/11/13,21870.23816,22330.07682,15902.07069,,,,,,2017/11/13,9870.23816,10330.07682,3902.07069
2017/11/14,21522.60093,22030.61827,15666.1443,,,,,,2017/11/14,9522.60093,10030.61827,3666.1443
2017/11/15,21666.06933,22135.13036,15756.39475,,,,,,2017/11/15,9666.06933,10135.13036,3756.39475
2017/11/16,22076.30388,22473.33789,16059.17176,,,,,,2017/11/16,10076.30388,10473.33789,4059.17176
2017/11/17,21759.12397,22200.8602,15735.35947,,,,,,2017/11/17,9759.12397,10200.8602,3735.35947
2017/11/20,21659.4513,22149.42786,15643.2847,,,,,,2017/11/20,9659.4513,10149.42786,3643.2847
2017/11/21,21903.20635,22365.40832,15809.25513,,,,,,2017/11/21,9903.20635,10365.40832,3809.25513
2017/11/22,21660.36236,22235.6608,15635.31862,,,,,,2017/11/22,9660.36236,10235.6608,3635.31862
2017/11/23,20941.71882,21543.7227,15098.09898,,,,,,2017/11/23,8941.71882,9543.7227,3098.09898
2017/11/24,20891.35617,21505.08898,15057.96715,,,,,,2017/11/24,8891.35617,9505.08898,3057.96715
2017/11/27,20652.99573,21267.80295,14878.43118,,,,,,2017/11/27,8652.99573,9267.80295,2878.43118
2017/11/28,20865.04382,21441.11519,15071.41078,,,,,,2017/11/28,8865.04382,9441.11519,3071.41078
2017/11/29,20578.68264,21190.42035,14852.97486,,,,,,2017/11/29,8578.68264,9190.42035,2852.97486
2017/11/30,20442.17404,21064.15512,14759.4444,,,,,,2017/11/30,8442.17404,9064.15512,2759.4444
2017/12/1,20442.17404,21064.15512,14759.4444,,,,,,2017/12/1,8442.17404,9064.15512,2759.4444
2017/12/4,20412.15515,21087.39146,14737.60388,,,,,,2017/12/4,8412.15515,9087.39146,2737.60388
2017/12/5,20457.26305,21191.47758,14774.3599,,,,,,2017/12/5,8457.26305,9191.47758,2774.3599
2017/12/6,20447.9618,21124.39454,14765.19194,,,,,,2017/12/6,8447.9618,9124.39454,2765.19194
2017/12/7,20472.30428,21075.25454,14780.74499,,,,,,2017/12/7,8472.30428,9075.25454,2780.74499
2017/12/8,20524.2279,21134.14012,14816.41417,,,,,,2017/12/8,8524.2279,9134.14012,2816.41417
2017/12/11,20698.99573,21334.09418,14939.80726,,,,,,2017/12/11,8698.99573,9334.09418,2939.80726
2017/12/12,20434.11435,21069.41607,14747.62353,,,,,,2017/12/12,8434.11435,9069.41607,2747.62353
2017/12/13,20603.91587,21259.38797,14868.22988,,,,,,2017/12/13,8603.91587,9259.38797,2868.22988
2017/12/14,20570.31558,21214.38537,14843.08385,,,,,,2017/12/14,8570.31558,9214.38537,2843.08385
2017/12/15,20457.79113,21058.87523,14760.50213,,,,,,2017/12/15,8457.79113,9058.87523,2760.50213
2017/12/18,20477.21349,21112.10811,14774.26951,,,,,,2017/12/18,8477.21349,9112.10811,2774.26951
2017/12/19,20681.83922,21346.39828,14923.62118,,,,,,2017/12/19,8681.83922,9346.39828,2923.62118
2017/12/20,20597.68321,21319.64186,14862.28616,,,,,,2017/12/20,8597.68321,9319.64186,2862.28616
2017/12/21,20639.28309,21357.58673,14892.30419,,,,,,2017/12/21,8639.28309,9357.58673,2892.30419
2017/12/22,20489.23535,21208.21762,14784.12035,,,,,,2017/12/22,8489.23535,9208.21762,2784.12035
2017/12/25,20309.1522,21079.35562,14655.89775,,,,,,2017/12/25,8309.1522,9079.35562,2655.89775
2017/12/26,20433.23278,21203.27647,14747.8082,,,,,,2017/12/26,8433.23278,9203.27647,2747.8082
2017/12/27,20250.12382,20983.67066,14615.46441,,,,,,2017/12/27,8250.12382,8983.67066,2615.46441
2017/12/28,20327.86405,21094.83309,14667.92418,,,,,,2017/12/28,8327.86405,9094.83309,2667.92418
2017/12/29,20430.52733,21181.14564,14743.34332,,,,,,2017/12/29,8430.52733,9181.14564,2743.34332
2018/1/2,20430.52733,21181.14564,14743.34332,,,,,,2018/1/2,8430.52733,9181.14564,2743.34332
2018/1/3,20578.15008,21330.47628,14869.3091,,,,,,2018/1/3,8578.15008,9330.47628,2869.3091
2018/1/4,20804.31152,21509.99825,14993.49429,,,,,,2018/1/4,8804.31152,9509.99825,2993.49429
2018/1/5,20824.63579,21524.62306,14981.6055,,,,,,2018/1/5,8824.63579,9524.62306,2981.6055
2018/1/8,20838.37706,21522.05855,14977.92701,,,,,,2018/1/8,8838.37706,9522.05855,2977.92701
2018/1/9,21166.53705,21801.14003,15176.98006,,,,,,2018/1/9,9166.53705,9801.14003,3176.98006
2018/1/10,21399.99776,22016.30181,15228.2634,,,,,,2018/1/10,9399.99776,10016.30181,3228.2634
2018/1/11,21328.25603,21973.41187,15201.8987,,,,,,2018/1/11,9328.25603,9973.41187,3201.8987
2018/1/12,21476.12125,22076.68277,15218.11887,,,,,,2018/1/12,9476.12125,10076.68277,3218.11887
2018/1/15,21453.20067,22014.71729,15019.54698,,,,,,2018/1/15,9453.20067,10014.71729,3019.54698
2018/1/16,21490.92251,22041.8004,15004.30517,,,,,,2018/1/16,9490.92251,10041.8004,3004.30517
2018/1/17,21324.07325,21935.3851,14910.76382,,,,,,2018/1/17,9324.07325,9935.3851,2910.76382
2018/1/18,21542.84586,22169.37192,15012.30005,,,,,,2018/1/18,9542.84586,10169.37192,3012.30005
2018/1/19,21567.93985,22246.04407,15080.23502,,,,,,2018/1/19,9567.93985,10246.04407,3080.23502
2018/1/22,21839.44322,22452.59336,15255.99932,,,,,,2018/1/22,9839.44322,10452.59336,3255.99932
2018/1/23,22116.00701,22760.37427,15366.32743,,,,,,2018/1/23,10116.00701,10760.37427,3366.32743
2018/1/24,22046.45698,22736.28336,15365.74095,,,,,,2018/1/24,10046.45698,10736.28336,3365.74095
2018/1/25,21945.31294,22661.61512,15387.21954,,,,,,2018/1/25,9945.31294,10661.61512,3387.21954
2018/1/26,22034.05607,22730.2455,15406.7845,,,,,,2018/1/26,10034.05607,10730.2455,3406.7845
2018/1/29,21518.89604,22266.9189,15074.58284,,,,,,2018/1/29,9518.89604,10266.9189,3074.58284
2018/1/30,21351.62138,22082.98501,15003.07956,,,,,,2018/1/30,9351.62138,10082.98501,3003.07956
2018/1/31,21623.75031,22302.91966,15033.37891,,,,,,2018/1/31,9623.75031,10302.91966,3033.37891
2018/2/1,21623.75031,22302.91966,15033.37891,,,,,,2018/2/1,9623.75031,10302.91966,3033.37891
2018/2/2,21644.89759,22283.56542,15001.2903,,,,,,2018/2/2,9644.89759,10283.56542,3001.2903
2018/2/5,21684.01746,22345.77248,15082.45714,,,,,,2018/2/5,9684.01746,10345.77248,3082.45714
2018/2/6,20771.53918,21551.46597,14621.80457,,,,,,2018/2/6,8771.53918,9551.46597,2621.80457
2018/2/7,20398.00361,21079.01273,14258.6392,,,,,,2018/2/7,8398.00361,9079.01273,2258.6392
2018/2/8,20389.49563,20989.51802,14137.94639,,,,,,2018/2/8,8389.49563,8989.51802,2137.94639
2018/2/9,19617.729,20253.11301,13665.62114,,,,,,2018/2/9,7617.729,8253.11301,1665.62114
2018/2/12,19834.44081,20443.63476,13764.29117,,,,,,2018/2/12,7834.44081,8443.63476,1764.29117
2018/2/13,20023.89245,20657.43832,13919.50242,,,,,,2018/2/13,8023.89245,8657.43832,1919.50242
2018/2/14,20058.11291,20710.00008,13961.57958,,,,,,2018/2/14,8058.11291,8710.00008,1961.57958
2018/2/22,20425.25768,21138.28824,14269.01114,,,,,,2018/2/22,8425.25768,9138.28824,2269.01114
2018/2/23,20507.19019,21218.65882,14325.77005,,,,,,2018/2/23,8507.19019,9218.65882,2325.77005
2018/2/26,20811.40068,21451.89335,14441.35344,,,,,,2018/2/26,8811.40068,9451.89335,2441.35344
2018/2/27,20949.34432,21452.22163,14365.74372,,,,,,2018/2/27,8949.34432,9452.22163,2365.74372
2018/2/28,20866.31985,21291.70347,14222.21732,,,,,,2018/2/28,8866.31985,9291.70347,2222.21732
2018/3/1,20866.31985,21291.70347,14222.21732,,,,,,2018/3/1,8866.31985,9291.70347,2222.21732
2018/3/2,20735.743,21164.00468,14143.97483,,,,,,2018/3/2,8735.743,9164.00468,2143.97483
2018/3/5,20623.66735,21094.68486,14111.16059,,,,,,2018/3/5,8623.66735,9094.68486,2111.16059
2018/3/6,20703.30891,21188.76688,14182.95737,,,,,,2018/3/6,8703.30891,9188.76688,2182.95737
2018/3/7,20608.0624,21082.69068,14069.55744,,,,,,2018/3/7,8608.0624,9082.69068,2069.55744
2018/3/8,20808.34769,21254.80969,14204.36993,,,,,,2018/3/8,8808.34769,9254.80969,2204.36993
2018/3/9,20924.59313,21392.12001,14322.23048,,,,,,2018/3/9,8924.59313,9392.12001,2322.23048
2018/3/12,20896.20881,21401.50123,14361.50964,,,,,,2018/3/12,8896.20881,9401.50123,2361.50964
2018/3/13,20746.01572,21244.40511,14228.08926,,,,,,2018/3/13,8746.01572,9244.40511,2228.08926
2018/3/14,20723.2004,21159.2817,14169.5313,,,,,,2018/3/14,8723.2004,9159.2817,2169.5313
2018/3/15,20923.41295,21331.0918,14307.24265,,,,,,2018/3/15,8923.41295,9331.0918,2307.24265
2018/3/16,20693.58404,21109.84562,14161.17502,,,,,,2018/3/16,8693.58404,9109.84562,2161.17502
2018/3/19,20813.64854,21237.73945,14254.2008,,,,,,2018/3/19,8813.64854,9237.73945,2254.2008
2018/3/20,20802.40126,21246.80083,14250.6168,,,,,,2018/3/20,8802.40126,9246.80083,2250.6168
2018/3/21,20746.40485,21210.392,14224.26196,,,,,,2018/3/21,8746.40485,9210.392,2224.26196
2018/3/22,20417.92253,20899.43313,13988.19322,,,,,,2018/3/22,8417.92253,8899.43313,1988.19322
2018/3/23,19904.14151,20352.57308,13611.44866,,,,,,2018/3/23,7904.14151,8352.57308,1611.44866
2018/3/26,19778.08513,20313.76932,13699.23305,,,,,,2018/3/26,7778.08513,8313.76932,1699.23305
2018/3/27,19909.31251,20488.69756,13869.17954,,,,,,2018/3/27,7909.31251,8488.69756,1869.17954
2018/3/28,19466.04356,20081.08582,13541.50956,,,,,,2018/3/28,7466.04356,8081.08582,1541.50956
2018/3/29,19807.52682,20378.0254,13720.77601,,,,,,2018/3/29,7807.52682,8378.0254,1720.77601
2018/3/30,19839.97004,20482.12855,13863.47268,,,,,,2018/3/30,7839.97004,8482.12855,1863.47268
2018/4/2,19839.97004,20482.12855,13863.47268,,,,,,2018/4/2,7839.97004,8482.12855,1863.47268
2018/4/3,19737.91602,20416.64168,13825.47662,,,,,,2018/4/3,7737.91602,8416.64168,1825.47662
2018/4/4,19924.72351,20669.79421,14005.08204,,,,,,2018/4/4,7924.72351,8669.79421,2005.08204
2018/4/9,20210.2286,20835.28844,14089.59493,,,,,,2018/4/9,8210.2286,8835.28844,2089.59493
2018/4/10,20010.33335,20826.02921,14130.24703,,,,,,2018/4/10,8010.33335,8826.02921,2130.24703
2018/4/11,20099.79869,20938.74114,14212.08604,,,,,,2018/4/11,8099.79869,8938.74114,2212.08604
2018/4/12,19878.19562,20705.8763,14052.53854,,,,,,2018/4/12,7878.19562,8705.8763,2052.53854
2018/4/13,19846.16767,20605.34976,13970.6536,,,,,,2018/4/13,7846.16767,8605.34976,1970.6536
2018/4/16,19743.77026,20441.67459,13842.82571,,,,,,2018/4/16,7743.77026,8441.67459,1842.82571
2018/4/17,19453.29572,20166.19991,13663.59592,,,,,,2018/4/17,7453.29572,8166.19991,1663.59592
2018/4/18,19729.83981,20364.43915,13781.01317,,,,,,2018/4/18,7729.83981,8364.43915,1781.01317
2018/4/19,20110.09858,20752.27076,14038.27606,,,,,,2018/4/19,8110.09858,8752.27076,2038.27606
2018/4/20,19903.65719,20520.10173,13878.32346,,,,,,2018/4/20,7903.65719,8520.10173,1878.32346
2018/4/23,19406.94214,20199.69854,13704.36928,,,,,,2018/4/23,7406.94214,8199.69854,1704.36928
2018/4/24,19787.42544,20618.28634,13991.85059,,,,,,2018/4/24,7787.42544,8618.28634,1991.85059
2018/4/25,19813.56198,20628.23368,13992.2243,,,,,,2018/4/25,7813.56198,8628.23368,1992.2243
2018/4/26,19463.88854,20270.88251,13754.51734,,,,,,2018/4/26,7463.88854,8270.88251,1754.51734
2018/4/27,19175.84093,19980.14316,13564.53711,,,,,,2018/4/27,7175.84093,7980.14316,1564.53711
2018/5/2,19175.84093,19980.14316,13564.53711,,,,,,2018/5/2,7175.84093,7980.14316,1564.53711
2018/5/3,19254.71763,20034.51346,13618.10427,,,,,,2018/5/3,7254.71763,8034.51346,1618.10427
2018/5/4,19153.69617,19942.03453,13568.09353,,,,,,2018/5/4,7153.69617,7942.03453,1568.09353
2018/5/7,19628.10121,20377.8232,13911.86104,,,,,,2018/5/7,7628.10121,8377.8232,1911.86104
2018/5/8,19862.75574,20617.60646,14071.18651,,,,,,2018/5/8,7862.75574,8617.60646,2071.18651
2018/5/9,19824.61429,20568.07022,14026.66591,,,,,,2018/5/9,7824.61429,8568.07022,2026.66591
2018/5/10,19953.41901,20655.31195,14089.69875,,,,,,2018/5/10,7953.41901,8655.31195,2089.69875
2018/5/11,19933.29072,20627.9896,14048.27632,,,,,,2018/5/11,7933.29072,8627.9896,2048.27632
2018/5/14,20188.66851,20809.50208,14162.173,,,,,,2018/5/14,8188.66851,8809.50208,2162.173
2018/5/15,20273.66804,20914.29009,14265.37748,,,,,,2018/5/15,8273.66804,8914.29009,2265.37748
2018/5/16,20197.69421,20836.74546,14250.23578,,,,,,2018/5/16,8197.69421,8836.74546,2250.23578
2018/5/17,20000.47224,20641.23156,14090.82687,,,,,,2018/5/17,8000.47224,8641.23156,2090.82687
2018/5/18,20207.05983,20843.39896,14215.44607,,,,,,2018/5/18,8207.05983,8843.39896,2215.44607
2018/5/21,20205.79509,20863.60346,14234.83356,,,,,,2018/5/21,8205.79509,8863.60346,2234.83356
2018/5/22,20180.98199,20822.17308,14227.81015,,,,,,2018/5/22,8180.98199,8822.17308,2227.81015
2018/5/23,19879.34672,20544.54346,14039.06002,,,,,,2018/5/23,7879.34672,8544.54346,2039.06002
