等权重,,,,,取相同的时间跨度，和调仓的结果对比,,,,,,减去各自的初值,,,,
datetime,"w1,w2,w3=0.1,0.6,0.3","w1,w2,w3=1/3,1/3,1/3",,,datetime,"w1,w2,w3=0.1,0.6,0.3","w1,w2,w3=1/3,1/3,1/3",freq=1 back=6,freq=2 back=3,,datetime,"w1,w2,w3=0.1,0.6,0.3","w1,w2,w3=1/3,1/3,1/3",freq=1 back=6,freq=2 back=3
2018/9/19,22727.3286,24558.91916,,,2019/4/1,22992.24212,25382.13053,22443.14364,31333.3546,,2019/4/1,10785.52527,13077.69498,10443.14364,19333.3546
2018/9/20,22839.65337,24599.5757,,,2019/4/2,23048.98274,25460.641,22645.15182,31280.25612,,2019/4/2,10842.26589,13156.20545,10645.15182,19280.25612
2018/9/21,23013.06841,24746.06423,,,2019/4/3,23205.09692,25571.4101,22872.52472,31408.40866,,2019/4/3,10998.38007,13266.97455,10872.52472,19408.40866
2018/9/25,23215.65726,25072.69424,,,2019/4/4,23238.01575,25758.82133,23017.89393,31927.96379,,2019/4/4,11031.2989,13454.38578,11017.89393,19927.96379
2018/9/26,23154.07959,25118.29185,,,2019/4/8,23526.6262,26097.63868,22917.36319,32083.60119,,2019/4/8,11319.90935,13793.20313,10917.36319,20083.60119
2018/9/27,23265.09404,25200.69575,,,2019/4/9,23320.49367,26040.85687,22875.63375,32247.82102,,2019/4/9,11113.77682,13736.42132,10875.63375,20247.82102
2018/9/28,23285.35548,25271.2799,,,2019/4/10,23065.34796,25769.37953,22778.07581,32436.07755,,2019/4/10,10858.63111,13464.94398,10778.07581,20436.07755
2018/10/8,22817.28601,24771.20922,,,2019/4/11,22983.49506,25720.62519,22464.99023,31718.83156,,2019/4/11,10776.77821,13416.18964,10464.99023,19718.83156
2018/10/9,22642.27185,24647.0436,,,2019/4/12,22678.01992,25374.68515,22295.69121,31602.0858,,2019/4/12,10471.30307,13070.2496,10295.69121,19602.0858
2018/10/10,22551.64422,24596.61933,,,2019/4/15,22717.56761,25474.17487,22251.70733,31544.31457,,2019/4/15,10510.85076,13169.73932,10251.70733,19544.31457
2018/10/11,23009.99246,25246.84951,,,2019/4/16,22799.79934,25522.02469,22744.29479,32455.73069,,2019/4/16,10593.08249,13217.58914,10744.29479,20455.73069
2018/10/12,23141.81389,25322.15203,,,2019/4/17,22600.32477,25347.05558,22824.43865,32534.56906,,2019/4/17,10393.60792,13042.62003,10824.43865,20534.56906
2018/10/15,23333.90724,25384.13106,,,2019/4/18,22579.86205,25357.90027,23013.92461,32515.94936,,2019/4/18,10373.1452,13053.46472,11013.92461,20515.94936
2018/10/16,23351.09748,25459.50747,,,2019/4/19,22743.65218,25511.70478,23035.84941,32647.51907,,2019/4/19,10536.93533,13207.26923,11035.84941,20647.51907
2018/10/17,22965.95448,24994.03396,,,2019/4/22,23041.99344,25701.2448,22566.73937,32069.99184,,2019/4/22,10835.27659,13396.80925,10566.73937,20069.99184
2018/10/18,22512.93194,24798.64022,,,2019/4/23,22890.15544,25632.86454,21965.52719,32104.00734,,2019/4/23,10683.43859,13328.42899,9965.52719,20104.00734
2018/10/19,22503.60503,24802.17616,,,2019/4/24,22645.37777,25420.7893,21972.92741,32108.41152,,2019/4/24,10438.66092,13116.35375,9972.92741,20108.41152
2018/10/22,21813.62323,24235.01544,,,2019/4/25,22599.22085,25379.22573,21275.22642,31513.77484,,2019/4/25,10392.504,13074.79018,9275.22642,19513.77484
2018/10/23,21607.29917,23987.23465,,,2019/4/26,22599.22085,25379.22573,21011.90126,31214.15599,,2019/4/26,10392.504,13074.79018,9011.90126,19214.15599
2018/10/24,21297.92671,23978.9471,,,2019/4/29,22621.68757,25466.55566,20617.06156,31472.3647,,2019/4/29,10414.97072,13162.12011,8617.06156,19472.3647
2018/10/25,21539.12125,24170.47522,,,2019/4/30,22715.87237,25625.00366,20865.02235,31664.85166,,2019/4/30,10509.15552,13320.56811,8865.02235,19664.85166
2018/10/26,21539.12125,24170.47522,,,2019/5/6,22883.35692,25716.12668,20865.02235,31664.85166,,2019/5/6,10676.64007,13411.69113,8865.02235,19664.85166
2018/10/29,21796.0315,24401.18476,,,2019/5/7,22819.95818,25685.44366,21226.06021,32004.81533,,2019/5/7,10613.24133,13381.00811,9226.06021,20004.81533
2018/10/30,21826.11691,24276.90787,,,2019/5/8,22742.40993,25560.1879,21047.94036,31948.85489,,2019/5/8,10535.69308,13255.75235,9047.94036,19948.85489
2018/10/31,21546.80892,23832.28352,,,2019/5/9,22288.81874,25122.68346,20372.26601,31456.5786,,2019/5/9,10082.10189,12818.24791,8372.26601,19456.5786
2018/11/1,22501.01027,24763.18539,,,2019/5/10,22324.63449,25173.97615,21315.65589,32769.37553,,2019/5/10,10117.91764,12869.5406,9315.65589,20769.37553
2018/11/2,22296.85611,24543.12792,,,2019/5/13,22301.16224,25171.54701,21295.10318,32473.90567,,2019/5/13,10094.44539,12867.11146,9295.10318,20473.90567
2018/11/5,22254.52969,24454.89225,,,2019/5/14,22387.61389,25208.70204,21113.96386,32386.41608,,2019/5/14,10180.89704,12904.26649,9113.96386,20386.41608
2018/11/6,22750.32738,25078.85312,,,2019/5/15,22234.51206,25083.15356,22091.74358,33155.49749,,2019/5/15,10027.79521,12778.71801,10091.74358,21155.49749
2018/11/7,22998.16405,25267.56196,,,2019/5/16,22318.61392,25223.04267,22239.84968,33463.00165,,2019/5/16,10111.89707,12918.60712,10239.84968,21463.00165
2018/11/8,22298.99139,24634.40515,,,2019/5/17,22579.38866,25417.97495,21693.1157,32531.5832,,2019/5/17,10372.67181,13113.5394,9693.1157,20531.5832
2018/11/9,22411.16548,24610.38858,,,2019/5/20,22413.87654,25193.84233,21270.8321,32603.62884,,2019/5/20,10207.15969,12889.40678,9270.8321,20603.62884
2018/11/12,22626.83147,24829.6073,,,2019/5/21,22537.4141,25234.73321,21463.34218,32906.14332,,2019/5/21,10330.69725,12930.29766,9463.34218,20906.14332
2018/11/13,22455.46792,24676.09147,,,2019/5/22,22308.84055,24957.57679,21330.03623,32678.92438,,2019/5/22,10102.1237,12653.14124,9330.03623,20678.92438
2018/11/14,22144.59926,24325.04042,,,2019/5/23,22162.61479,24928.4658,20786.94138,32222.06341,,2019/5/23,9955.89794,12624.03025,8786.94138,20222.06341
2018/11/15,21823.69553,24209.63945,,,2019/5/24,22262.57808,24977.7923,20984.08153,31904.22261,,2019/5/24,10055.86123,12673.35675,8984.08153,19904.22261
2018/11/16,22317.24486,24557.63377,,,2019/5/27,22224.05157,24968.05876,21114.95667,32499.79363,,2019/5/27,10017.33472,12663.62321,9114.95667,20499.79363
2018/11/19,22428.26758,24714.82227,,,2019/5/28,22136.26935,24857.58359,21349.51377,32683.13239,,2019/5/28,9929.5525,12553.14804,9349.51377,20683.13239
2018/11/20,22543.99916,24764.49667,,,2019/5/29,22002.0069,24623.93444,21473.00555,32801.67523,,2019/5/29,9795.29005,12319.49889,9473.00555,20801.67523
2018/11/21,22390.80523,24652.49517,,,2019/5/30,22002.0069,24623.93444,21411.43455,32614.38889,,2019/5/30,9795.29005,12319.49889,9411.43455,20614.38889
2018/11/22,22437.14191,24615.71768,,,2019/5/31,22109.18381,24703.23854,21207.76386,32627.08455,,2019/5/31,9902.46696,12398.80299,9207.76386,20627.08455
2018/11/23,22437.14191,24615.71768,,,2019/6/3,22240.59915,24764.6123,21207.76386,32444.29687,,2019/6/3,10033.8823,12460.17675,9207.76386,20444.29687
2018/11/26,21914.764,24205.51513,,,2019/6/4,22372.88611,24895.30659,20711.75902,31783.74194,,2019/6/4,10166.16926,12590.87104,8711.75902,19783.74194
2018/11/27,21849.49852,24185.45466,,,2019/6/5,22584.53274,25125.85459,20638.58791,31719.30107,,2019/6/5,10377.81589,12821.41904,8638.58791,19719.30107
2018/11/28,21415.51036,23865.14643,,,2019/6/6,22491.20821,25029.81443,20193.06844,31182.24018,,2019/6/6,10284.49136,12725.37888,8193.06844,19182.24018
2018/11/29,21625.05338,24161.17453,,,2019/6/10,22443.97386,24977.28477,20322.85247,31523.33085,,2019/6/10,10237.25701,12672.84922,8322.85247,19523.33085
2018/11/30,22447.51804,24941.10667,,,2019/6/11,22384.99931,24981.92486,20977.50113,32640.64187,,2019/6/11,10178.28246,12677.48931,8977.50113,20640.64187
2018/12/3,22317.10046,24802.09107,,,2019/6/12,22363.15573,24916.07279,20897.81428,32454.6847,,2019/6/12,10156.43888,12611.63724,8897.81428,20454.6847
2018/12/4,22299.79407,24774.67622,,,2019/6/13,22613.34614,25277.64689,20885.1521,32424.77575,,2019/6/13,10406.62929,12973.21134,8885.1521,20424.77575
2018/12/5,22304.17864,24745.25854,,,2019/6/14,22920.19431,25422.65846,20933.22503,32411.45544,,2019/6/14,10713.47746,13118.22291,8933.22503,20411.45544
2018/12/6,22164.05434,24667.78022,,,2019/6/17,23194.50543,25745.44475,20798.31131,32253.20546,,2019/6/17,10987.78858,13441.0092,8798.31131,20253.20546
2018/12/7,22099.83197,24670.90529,,,2019/6/18,23214.33936,25760.24538,20703.84556,32202.96932,,2019/6/18,11007.62251,13455.80983,8703.84556,20202.96932
2018/12/10,22424.66839,24955.30838,,,2019/6/19,23148.40695,25697.60244,21011.13296,32630.79131,,2019/6/19,10941.6901,13393.16689,9011.13296,20630.79131
2018/12/11,23011.4054,25658.02683,,,2019/6/20,22916.1879,25533.31101,21450.80577,33512.87873,,2019/6/20,10709.47105,13228.87546,9450.80577,21512.87873
2018/12/12,23273.56809,25762.52486,,,2019/6/21,22571.6548,25225.04515,21757.13622,33785.72604,,2019/6/21,10364.93795,12920.6096,9757.13622,21785.72604
2018/12/13,23296.37741,25842.4019,,,2019/6/24,22787.39129,25421.67159,21692.54983,33850.12142,,2019/6/24,10580.67444,13117.23604,9692.54983,21850.12142
2018/12/14,23225.86673,25642.65667,,,2019/6/25,22755.41336,25330.9912,21591.34485,33676.7134,,2019/6/25,10548.69651,13026.55565,9591.34485,21676.7134
2018/12/17,23457.65363,25749.3683,,,2019/6/26,22848.89384,25453.08763,21872.14384,33926.34313,,2019/6/26,10642.17699,13148.65208,9872.14384,21926.34313
2018/12/18,23567.63496,25969.67604,,,2019/6/27,22913.34646,25554.4211,21856.50772,34142.66406,,2019/6/27,10706.62961,13249.98555,9856.50772,22142.66406
2018/12/19,23362.4885,25813.60474,,,2019/6/28,23105.0625,25756.21748,21609.63219,33885.86403,,2019/6/28,10898.34565,13451.78193,9609.63219,21885.86403
2018/12/20,23362.4885,25813.60474,,,2019/7/1,23142.40922,25782.11643,21609.63219,33885.86403,,2019/7/1,10935.69237,13477.68088,9609.63219,21885.86403
2018/12/21,23657.38202,26001.46968,,,2019/7/2,23142.40922,25782.11643,21661.63381,34075.58329,,2019/7/2,10935.69237,13477.68088,9661.63381,22075.58329
2018/12/24,23758.36208,25914.26807,,,2019/7/3,23284.53501,25805.62556,21254.85954,33950.68857,,2019/7/3,11077.81816,13501.19001,9254.85954,21950.68857
2018/12/25,23865.94772,25905.23387,,,2019/7/4,23420.11955,25808.46739,21009.60765,33941.12377,,2019/7/4,11213.4027,13504.03184,9009.60765,21941.12377
2018/12/26,23785.38246,25909.7251,,,2019/7/5,23602.52172,26013.08488,21317.89172,33893.97192,,2019/7/5,11395.80487,13708.64933,9317.89172,21893.97192
2018/12/27,23156.30815,25309.56632,,,2019/7/8,23892.11627,26060.10578,20896.53399,33141.88139,,2019/7/8,11685.39942,13755.67023,8896.53399,21141.88139
2018/12/28,23132.95576,25253.07583,,,2019/7/9,23736.82496,26069.17706,20868.47862,33038.31512,,2019/7/9,11530.10811,13764.74151,8868.47862,21038.31512
2019/1/2,23102.80389,25193.9184,,,2019/7/10,23639.14298,26061.42939,20865.95549,32923.79096,,2019/7/10,11432.42613,13756.99384,8865.95549,20923.79096
2019/1/3,23019.94234,25143.80201,,,2019/7/11,23834.67718,26268.41847,20814.02032,32891.43295,,2019/7/11,11627.96033,13963.98292,8814.02032,20891.43295
2019/1/4,23072.35909,25260.99398,,,2019/7/12,23650.73811,26078.25311,20967.08681,33065.89193,,2019/7/12,11444.02126,13773.81756,8967.08681,21065.89193
2019/1/7,23436.17469,25447.60001,,,2019/7/15,23524.50421,25954.02637,20879.36222,33253.31153,,2019/7/15,11317.78736,13649.59082,8879.36222,21253.31153
2019/1/8,23333.99276,25315.56439,,,2019/7/16,23651.54199,25989.16295,20648.54962,33113.61554,,2019/7/16,11444.82514,13684.7274,8648.54962,21113.61554
2019/1/9,23312.06077,25258.49706,,,2019/7/17,23560.2349,25915.53864,20570.58852,33027.18023,,2019/7/17,11353.51805,13611.10309,8570.58852,21027.18023
2019/1/10,22908.95255,24946.30945,,,2019/7/18,23809.09291,26075.31312,20319.07977,32708.36703,,2019/7/18,11602.37606,13770.87757,8319.07977,20708.36703
2019/1/11,22993.53746,25113.88468,,,2019/7/19,23469.90572,25674.45739,20484.65729,32971.18787,,2019/7/19,11263.18887,13370.02184,8484.65729,20971.18787
2019/1/14,22487.01465,24777.56937,,,2019/7/22,23499.34718,25688.87964,20427.25742,32600.69615,,2019/7/22,11292.63033,13384.44409,8427.25742,20600.69615
2019/1/15,22652.70001,24852.59509,,,2019/7/23,22898.34487,25002.84035,20296.68022,32698.21808,,2019/7/23,10691.62802,12698.4048,8296.68022,20698.21808
2019/1/16,22879.58172,25029.72176,,,2019/7/24,22898.34487,25002.84035,20321.22968,32926.96148,,2019/7/24,10691.62802,12698.4048,8321.22968,20926.96148
2019/1/17,23058.73448,25291.59548,,,2019/7/25,22909.40691,25223.03886,20571.08067,33304.21702,,2019/7/25,10702.69006,12918.60331,8571.08067,21304.21702
2019/1/18,23213.89059,25383.51069,,,2019/7/26,23391.2876,25566.23188,20584.50786,33393.20236,,2019/7/26,11184.57075,13261.79633,8584.50786,21393.20236
2019/1/21,23350.93099,25494.55339,,,2019/7/29,23935.64496,26025.68185,20719.88823,33493.55117,,2019/7/29,11728.92811,13721.2463,8719.88823,21493.55117
2019/1/22,23311.65595,25488.58025,,,2019/7/30,24256.51018,26232.72481,20685.72562,33523.81636,,2019/7/30,12049.79333,13928.28926,8685.72562,21523.81636
2019/1/23,23241.61378,25331.73695,,,2019/7/31,24375.53312,26270.17483,20425.96421,33311.81444,,2019/7/31,12168.81627,13965.73928,8425.96421,21311.81444
2019/1/24,23241.61378,25331.73695,,,2019/8/1,24334.14731,26402.09271,20425.96421,32946.25775,,2019/8/1,12127.43046,14097.65716,8425.96421,20946.25775
2019/1/25,22884.09393,25002.63873,,,2019/8/2,24612.99357,26591.12959,20059.52647,32518.78409,,2019/8/2,12406.27672,14286.69404,8059.52647,20518.78409
2019/1/28,22649.19049,24665.79547,,,2019/8/5,24352.32914,26331.1865,19882.59651,32050.10905,,2019/8/5,12145.61229,14026.75095,7882.59651,20050.10905
2019/1/29,22310.03814,24369.82062,,,2019/8/6,24501.18275,26473.76595,19518.5519,31664.01363,,2019/8/6,12294.4659,14169.3304,7518.5519,19664.01363
2019/1/30,22070.88629,24187.80826,,,2019/8/7,25555.10837,27283.94745,19276.35394,31454.60033,,2019/8/7,13348.39152,14979.5119,7276.35394,19454.60033
2019/1/31,22550.20144,24661.75623,,,2019/8/8,26016.65909,27468.31546,19724.29229,32059.35028,,2019/8/8,13809.94224,15163.87991,7724.29229,20059.35028
2019/2/1,22174.60811,24368.6848,,,2019/8/9,25896.70014,27442.48246,19393.64195,31753.33609,,2019/8/9,13689.98329,15138.04691,7393.64195,19753.33609
2019/2/11,22594.15099,24841.087,,,2019/8/12,26324.50739,27917.38468,19643.87518,32289.53019,,2019/8/12,14117.79054,15612.94913,7643.87518,20289.53019
2019/2/12,22540.22042,24721.99416,,,2019/8/13,26642.09027,28068.23917,19586.29102,32087.88036,,2019/8/13,14435.37342,15763.80362,7586.29102,20087.88036
2019/2/13,22856.74293,24975.40028,,,2019/8/14,26616.43991,27893.94112,19807.1427,32315.35609,,2019/8/14,14409.72306,15589.50557,7807.1427,20315.35609
2019/2/14,22854.21476,24968.26575,,,2019/8/15,26535.74892,27727.80302,19804.10706,32302.62696,,2019/8/15,14329.03207,15423.36747,7804.10706,20302.62696
2019/2/15,22948.59129,25069.87828,,,2019/8/16,26192.61437,27506.38859,19805.51968,32373.38894,,2019/8/16,13985.89752,15201.95304,7805.51968,20373.38894
2019/2/18,23418.69098,25429.36081,,,2019/8/19,26236.19616,27647.81054,20266.49753,32777.1234,,2019/8/19,14029.47931,15343.37499,8266.49753,20777.1234
2019/2/19,23550.20705,25528.98025,,,2019/8/20,24823.43149,26434.86199,20353.43432,32856.99135,,2019/8/20,12616.71464,14130.42644,8353.43432,20856.99135
2019/2/20,23485.45179,25426.73219,,,2019/8/21,24823.43149,26434.86199,20346.86679,32740.83794,,2019/8/21,12616.71464,14130.42644,8346.86679,20740.83794
2019/2/21,23825.3504,25705.85493,,,2019/8/22,25211.8016,26740.20864,20583.60808,32998.45676,,2019/8/22,13005.08475,14435.77309,8583.60808,20998.45676
2019/2/22,23838.09821,25838.08884,,,2019/8/23,25412.70578,26935.79161,20530.00211,33199.17582,,2019/8/23,13205.98893,14631.35606,8530.00211,21199.17582
2019/2/25,23658.75971,25528.59557,,,2019/8/26,25953.49809,27640.24999,20447.79321,32778.58882,,2019/8/26,13746.78124,15335.81444,8447.79321,20778.58882
2019/2/26,24030.39771,25855.0582,,,2019/8/27,25652.13518,27264.01211,20751.51937,33135.10596,,2019/8/27,13445.41833,14959.57656,8751.51937,21135.10596
2019/2/27,24086.84233,25853.47194,,,2019/8/28,24466.77318,26201.46401,20773.23136,33071.31084,,2019/8/28,12260.05633,13897.02846,8773.23136,21071.31084
2019/2/28,24164.56721,25891.59046,,,2019/8/29,25331.24489,26923.8394,20798.01657,33058.27045,,2019/8/29,13124.52804,14619.40385,8798.01657,21058.27045
2019/3/1,24687.6546,26305.75133,,,2019/8/30,25366.0535,26872.29885,21244.45496,33485.71502,,2019/8/30,13159.33665,14567.8633,9244.45496,21485.71502
2019/3/4,24687.6546,26305.75133,,,2019/9/2,24855.87681,26435.80291,21244.45496,33485.71502,,2019/9/2,12649.15996,14131.36736,9244.45496,21485.71502
2019/3/5,24709.08964,26300.3445,,,2019/9/3,24669.76511,26182.98704,21200.29506,33472.18217,,2019/9/3,12463.04826,13878.55149,9200.29506,21472.18217
2019/3/6,24514.67443,26258.71738,,,2019/9/4,23531.47703,25117.86196,21149.51446,33370.82005,,2019/9/4,11324.76018,12813.42641,9149.51446,21370.82005
2019/3/7,24692.5447,26498.50792,,,2019/9/5,23443.28476,24994.93532,21362.82277,33670.04655,,2019/9/5,11236.56791,12690.49977,9362.82277,21670.04655
2019/3/8,24750.09922,26581.57737,,,2019/9/6,22829.81797,24366.09588,21410.23462,33763.35767,,2019/9/6,10623.10112,12061.66033,9410.23462,21763.35767
2019/3/11,24945.96069,26678.14567,,,2019/9/9,22803.94776,24075.87526,21414.97193,33889.43975,,2019/9/9,10597.23091,11771.43971,9414.97193,21889.43975
2019/3/12,24758.59445,26520.58161,,,2019/9/10,23203.46632,24611.44319,21328.25043,33692.23308,,2019/9/10,10996.74947,12307.00764,9328.25043,21692.23308
2019/3/13,24312.41776,26148.21621,,,2019/9/11,22272.79946,23808.79033,20848.09096,33129.24287,,2019/9/11,10066.08261,11504.35478,8848.09096,21129.24287
2019/3/14,24479.78214,26342.96051,,,2019/9/12,22810.75328,24460.39206,21084.57329,33400.57302,,2019/9/12,10604.03643,12155.95651,9084.57329,21400.57302
2019/3/15,24451.83221,26270.63416,,,2019/9/16,23242.35758,24933.84292,21003.11912,33311.36015,,2019/9/16,11035.64073,12629.40737,9003.11912,21311.36015
2019/3/18,23942.27842,25849.12046,,,2019/9/17,23040.2548,24854.24884,20812.69495,32796.03039,,2019/9/17,10833.53795,12549.81329,8812.69495,20796.03039
2019/3/19,24066.3849,26065.13235,,,2019/9/18,23136.04587,24987.85697,21249.49168,33141.07807,,2019/9/18,10929.32902,12683.42142,9249.49168,21141.07807
2019/3/20,24305.04344,26203.79896,,,2019/9/19,22946.99632,24814.97451,21232.18251,33302.09311,,2019/9/19,10740.27947,12510.53896,9232.18251,21302.09311
2019/3/21,24290.95947,26262.07488,,,2019/9/20,23039.68894,24945.93796,21363.00641,33386.7326,,2019/9/20,10832.97209,12641.50241,9363.00641,21386.7326
2019/3/22,24062.84721,26005.77618,,,2019/9/23,23039.68894,24945.93796,21131.73447,33055.39524,,2019/9/23,10832.97209,12641.50241,9131.73447,21055.39524
2019/3/25,24154.69498,26121.27999,,,2019/9/24,23576.63312,25384.07685,21351.84101,33242.1561,,2019/9/24,11369.91627,13079.6413,9351.84101,21242.1561
2019/3/26,23823.10682,25932.88211,,,2019/9/25,23447.42088,25268.75055,21279.11121,32987.81432,,2019/9/25,11240.70403,12964.315,9279.11121,20987.81432
2019/3/27,23203.96598,25634.50011,,,2019/9/26,24245.94445,25956.85809,21205.86162,32573.98237,,2019/9/26,12039.2276,13652.42254,9205.86162,20573.98237
2019/3/28,23269.37118,25680.92452,,,2019/9/27,24494.02668,26045.38822,21226.94034,32633.30951,,2019/9/27,12287.30983,13740.95267,9226.94034,20633.30951
2019/3/29,22992.24212,25382.13053,,,2019/9/30,24558.04722,26114.76143,20965.59694,32246.86746,,2019/9/30,12351.33037,13810.32588,8965.59694,20246.86746
2019/4/1,22992.24212,25382.13053,,,2019/10/8,24355.09376,25988.43838,20965.59694,32390.83933,,2019/10/8,12148.37691,13684.00283,8965.59694,20390.83933
2019/4/2,23048.98274,25460.641,,,2019/10/9,24285.47357,25881.84183,21113.98795,32446.89681,,2019/10/9,12078.75672,13577.40628,9113.98795,20446.89681
2019/4/3,23205.09692,25571.4101,,,2019/10/10,24603.4116,26232.78435,21255.80072,32588.43707,,2019/10/10,12396.69475,13928.3488,9255.80072,20588.43707
2019/4/4,23238.01575,25758.82133,,,2019/10/11,24368.04853,26026.70079,21292.40765,32824.74047,,2019/10/11,12161.33168,13722.26524,9292.40765,20824.74047
2019/4/8,23526.6262,26097.63868,,,2019/10/14,24491.08507,26069.52972,21628.43721,33223.85522,,2019/10/14,12284.36822,13765.09417,9628.43721,21223.85522
2019/4/9,23320.49367,26040.85687,,,2019/10/15,24528.23956,26200.39587,21313.78661,33209.43456,,2019/10/15,12321.52271,13895.96032,9313.78661,21209.43456
2019/4/10,23065.34796,25769.37953,,,2019/10/16,24825.4994,26386.99306,21151.7943,32830.72784,,2019/10/16,12618.78255,14082.55751,9151.7943,20830.72784
2019/4/11,22983.49506,25720.62519,,,2019/10/17,24712.65743,26218.35862,21031.6325,32789.34721,,2019/10/17,12505.94058,13913.92307,9031.6325,20789.34721
2019/4/12,22678.01992,25374.68515,,,2019/10/18,24988.92796,26515.73498,20726.3224,32360.09844,,2019/10/18,12782.21111,14211.29943,8726.3224,20360.09844
2019/4/15,22717.56761,25474.17487,,,2019/10/21,25154.42557,26613.43552,20809.94236,32465.39317,,2019/10/21,12947.70872,14308.99997,8809.94236,20465.39317
2019/4/16,22799.79934,25522.02469,,,2019/10/22,24875.88952,26429.18707,20860.01127,32537.79253,,2019/10/22,12669.17267,14124.75152,8860.01127,20537.79253
2019/4/17,22600.32477,25347.05558,,,2019/10/23,24666.0641,26464.21418,20715.92054,32297.28877,,2019/10/23,12459.34725,14159.77863,8715.92054,20297.28877
2019/4/18,22579.86205,25357.90027,,,2019/10/24,24512.97656,26465.32456,20807.46298,32260.82468,,2019/10/24,12306.25971,14160.88901,8807.46298,20260.82468
2019/4/19,22743.65218,25511.70478,,,2019/10/25,24571.66241,26575.65018,20876.346,32493.82806,,2019/10/25,12364.94556,14271.21463,8876.346,20493.82806
2019/4/22,23041.99344,25701.2448,,,2019/10/28,24930.65903,26790.02923,21115.97183,32750.37173,,2019/10/28,12723.94218,14485.59368,9115.97183,20750.37173
2019/4/23,22890.15544,25632.86454,,,2019/10/29,24930.65903,26790.02923,20870.76316,32711.97269,,2019/10/29,12723.94218,14485.59368,8870.76316,20711.97269
2019/4/24,22645.37777,25420.7893,,,2019/10/30,24992.83404,26843.66972,20650.92246,32439.86114,,2019/10/30,12786.11719,14539.23417,8650.92246,20439.86114
2019/4/25,22599.22085,25379.22573,,,2019/10/31,25267.864,27118.89276,20547.00648,32415.07138,,2019/10/31,13061.14715,14814.45721,8547.00648,20415.07138
2019/4/26,22599.22085,25379.22573,,,2019/11/1,25308.31582,27126.85705,20547.00648,32415.07138,,2019/11/1,13101.59897,14822.4215,8547.00648,20415.07138
2019/4/29,22621.68757,25466.55566,,,2019/11/4,25381.14339,27162.73791,20682.26027,32527.39201,,2019/11/4,13174.42654,14858.30236,8682.26027,20527.39201
2019/4/30,22715.87237,25625.00366,,,2019/11/5,25497.46602,27305.31427,20806.15895,32767.71523,,2019/11/5,13290.74917,15000.87872,8806.15895,20767.71523
2019/5/6,22883.35692,25716.12668,,,2019/11/6,25469.60737,27176.83604,20720.77932,32919.67804,,2019/11/6,13262.89052,14872.40049,8720.77932,20919.67804
2019/5/7,22819.95818,25685.44366,,,2019/11/7,25407.55983,27093.81078,20781.81466,32853.40561,,2019/11/7,13200.84298,14789.37523,8781.81466,20853.40561
2019/5/8,22742.40993,25560.1879,,,2019/11/8,25932.22559,27533.79776,20749.3227,32624.47872,,2019/11/8,13725.50874,15229.36221,8749.3227,20624.47872
2019/5/9,22288.81874,25122.68346,,,2019/11/11,26019.20405,27659.67244,20484.08092,32057.61127,,2019/11/11,13812.4872,15355.23689,8484.08092,20057.61127
2019/5/10,22324.63449,25173.97615,,,2019/11/12,25539.85216,27381.25108,20546.55795,32117.30945,,2019/11/12,13333.13531,15076.81553,8546.55795,20117.30945
2019/5/13,22301.16224,25171.54701,,,2019/11/13,25327.34787,27263.10342,20660.15888,32057.32542,,2019/11/13,13120.63102,14958.66787,8660.15888,20057.32542
2019/5/14,22387.61389,25208.70204,,,2019/11/14,24837.50653,26688.21859,20701.25864,32057.80087,,2019/11/14,12630.78968,14383.78304,8701.25864,20057.80087
2019/5/15,22234.51206,25083.15356,,,2019/11/15,24860.79042,26816.82066,20600.68721,31927.75563,,2019/11/15,12654.07357,14512.38511,8600.68721,19927.75563
2019/5/16,22318.61392,25223.04267,,,2019/11/18,25106.18104,27013.91595,20681.36555,32157.31898,,2019/11/18,12899.46419,14709.4804,8681.36555,20157.31898
2019/5/17,22579.38866,25417.97495,,,2019/11/19,24986.49409,26932.12116,20811.3276,32358.44637,,2019/11/19,12779.77724,14627.68561,8811.3276,20358.44637
2019/5/20,22413.87654,25193.84233,,,2019/11/20,25009.96663,27042.7335,20714.50734,31993.25641,,2019/11/20,12803.24978,14738.29795,8714.50734,19993.25641
2019/5/21,22537.4141,25234.73321,,,2019/11/21,25205.51666,27183.547,20657.9753,32036.64394,,2019/11/21,12998.79981,14879.11145,8657.9753,20036.64394
2019/5/22,22308.84055,24957.57679,,,2019/11/22,25205.51666,27183.547,20278.40799,31766.82503,,2019/11/22,12998.79981,14879.11145,8278.40799,19766.82503
2019/5/23,22162.61479,24928.4658,,,2019/11/25,25242.22903,27196.37345,20263.31482,31814.54455,,2019/11/25,13035.51218,14891.9379,8263.31482,19814.54455
2019/5/24,22262.57808,24977.7923,,,2019/11/26,25062.7269,27071.14312,20335.45954,31815.19926,,2019/11/26,12856.01005,14766.70757,8335.45954,19815.19926
2019/5/27,22224.05157,24968.05876,,,2019/11/27,25061.03191,27100.15028,20359.04798,31805.32456,,2019/11/27,12854.31506,14795.71473,8359.04798,19805.32456
2019/5/28,22136.26935,24857.58359,,,2019/11/28,25045.22349,27124.55828,20241.86899,31673.76658,,2019/11/28,12838.50664,14820.12273,8241.86899,19673.76658
2019/5/29,22002.0069,24623.93444,,,2019/11/29,25063.99646,27138.06834,19860.68091,31441.06206,,2019/11/29,12857.27961,14833.63279,7860.68091,19441.06206
